station ID = gr (Granada)
system = VELETA
signal = 355, perpendicular, analog, dark-subtracted
date, time= 21.02.2022, 19UTC
range,E,N,S,W,channel
7260.0000,4.7428e+05,4.3227e+05,4.0005e+05,5.8740e+05,355xsa
7267.5000,6.1307e+05,6.3006e+05,6.1029e+05,4.9017e+05,355xsa
7275.0000,6.2869e+05,6.2059e+05,4.8062e+05,4.7504e+05,355xsa
7282.5000,2.5616e+05,5.0865e+05,5.6069e+05,4.0054e+05,355xsa
7290.0000,4.5480e+05,4.5206e+05,3.2052e+05,3.8875e+05,355xsa
7297.5000,4.6475e+05,7.0565e+05,2.6704e+05,4.0760e+05,355xsa
7305.0000,5.1815e+05,4.5211e+05,4.5565e+05,4.0845e+05,355xsa
7312.5000,6.0076e+05,5.7989e+05,3.6056e+05,3.5129e+05,355xsa
7320.0000,3.1510e+05,3.9406e+05,2.9229e+05,3.0117e+05,355xsa
7327.5000,3.3758e+05,5.8046e+05,3.9660e+05,4.8739e+05,355xsa
7335.0000,3.4191e+05,3.6832e+05,4.0288e+05,3.2428e+05,355xsa
7342.5000,3.0425e+05,4.0744e+05,2.9225e+05,4.0533e+05,355xsa
7350.0000,3.1218e+05,3.1307e+05,2.7821e+05,2.6337e+05,355xsa
7357.5000,4.8894e+05,6.1640e+05,3.5767e+05,6.1612e+05,355xsa
7365.0000,4.2744e+05,4.8899e+05,2.6097e+05,4.1885e+05,355xsa
7372.5000,4.5779e+05,5.4709e+05,3.6650e+05,2.2630e+05,355xsa
7380.0000,4.1257e+05,4.3192e+05,2.8788e+05,1.5478e+05,355xsa
7387.5000,2.9874e+05,3.4958e+05,2.4037e+05,-4.8349e+04,355xsa
7395.0000,3.3641e+05,3.8549e+05,1.0929e+05,1.5911e+05,355xsa
7402.5000,4.7451e+05,2.9528e+05,2.7849e+05,2.9128e+05,355xsa
7410.0000,5.2385e+05,5.2104e+05,3.1813e+05,3.8863e+05,355xsa
7417.5000,4.8576e+05,4.9225e+05,3.6166e+05,4.1553e+05,355xsa
7425.0000,3.0926e+05,3.8302e+05,3.9601e+05,2.1645e+05,355xsa
7432.5000,3.0426e+05,5.0361e+05,3.2755e+05,2.0191e+05,355xsa
7440.0000,3.5365e+05,4.4460e+05,2.9070e+05,4.2742e+05,355xsa
7447.5000,2.0399e+05,3.8159e+05,2.8188e+05,2.9860e+05,355xsa
7455.0000,2.2888e+05,5.2738e+05,4.1618e+05,2.8224e+05,355xsa
7462.5000,3.6334e+05,5.5297e+05,3.7549e+05,3.9038e+05,355xsa
7470.0000,3.6408e+05,4.3495e+05,2.9305e+05,2.0207e+05,355xsa
7477.5000,3.9512e+05,3.8087e+05,2.8985e+05,2.4416e+05,355xsa
7485.0000,3.9402e+05,2.4684e+05,2.3347e+05,3.1869e+05,355xsa
7492.5000,4.7279e+05,5.7074e+05,3.5188e+05,2.8319e+05,355xsa
7500.0000,6.1672e+05,4.7848e+05,4.1549e+05,5.9829e+05,355xsa
7507.5000,6.8672e+05,4.8518e+05,4.4689e+05,7.2172e+05,355xsa
7515.0000,9.5794e+05,7.5599e+05,7.9227e+05,8.9732e+05,355xsa
7522.5000,-4.0745e+05,-6.2514e+05,-7.9590e+05,-8.4981e+05,355xsa
7530.0000,1.2923e+06,1.0991e+06,8.4349e+05,7.8946e+05,355xsa
7537.5000,-8.4806e+05,-7.5664e+05,-1.0032e+06,-1.0592e+06,355xsa
7545.0000,6.7816e+05,7.4662e+05,5.0345e+05,4.8009e+05,355xsa
7552.5000,1.0700e+06,1.0013e+06,1.0206e+06,9.8749e+05,355xsa
7560.0000,-8.4204e+04,1.5110e+05,3.6600e+05,1.4112e+05,355xsa
7567.5000,9.2867e+05,9.8201e+05,9.6835e+05,1.1777e+06,355xsa
7575.0000,4.0354e+05,1.5364e+05,7.9661e+04,3.5946e+05,355xsa
7582.5000,-5.9908e+05,-3.0588e+05,-5.6509e+05,-5.1854e+05,355xsa
7590.0000,7.0579e+05,7.4382e+05,5.2705e+05,5.5221e+05,355xsa
7597.5000,1.2770e+04,9.9780e+04,-8.8083e+04,-1.3525e+05,355xsa
7605.0000,4.6751e+05,8.2124e+05,3.4097e+05,4.9363e+05,355xsa
7612.5000,7.1784e+05,8.6019e+05,7.5601e+05,8.0489e+05,355xsa
7620.0000,-6.8398e+03,2.6173e+05,-1.1866e+04,-6.1804e+03,355xsa
7627.5000,3.5396e+05,6.4670e+05,4.4551e+05,3.8813e+05,355xsa
7635.0000,2.5588e+05,3.2400e+05,2.5872e+05,4.4421e+05,355xsa
7642.5000,1.1782e+05,4.5131e+05,2.6517e+05,2.1745e+05,355xsa
7650.0000,6.4758e+05,5.4739e+05,3.9064e+05,6.1849e+05,355xsa
7657.5000,5.5148e+05,4.6700e+05,3.2781e+05,4.6074e+05,355xsa
7665.0000,1.4839e+05,3.6836e+05,6.5643e+04,4.3973e+05,355xsa
7672.5000,4.8781e+05,2.6734e+05,4.5677e+05,2.6704e+05,355xsa
7680.0000,3.8884e+05,4.7774e+05,2.3380e+05,2.3757e+05,355xsa
7687.5000,1.4525e+05,5.3875e+05,2.0421e+05,2.7008e+05,355xsa
7695.0000,4.7061e+05,5.8797e+05,3.1899e+05,7.6223e+05,355xsa
7702.5000,2.0212e+05,3.8403e+05,2.7940e+05,5.1843e+05,355xsa
7710.0000,3.6569e+05,6.4868e+05,3.3433e+05,4.0663e+05,355xsa
7717.5000,5.3795e+05,5.1066e+05,5.0251e+05,1.3293e+05,355xsa
7725.0000,2.5790e+05,3.4584e+05,1.3542e+05,1.9992e+05,355xsa
7732.5000,3.1919e+05,2.4722e+05,4.4368e+05,5.4072e+05,355xsa
7740.0000,5.7764e+05,5.6644e+05,4.5063e+05,2.3725e+05,355xsa
7747.5000,4.4654e+05,6.0415e+05,1.7283e+05,3.8619e+05,355xsa
7755.0000,4.8206e+05,3.9949e+05,2.8322e+05,4.3382e+05,355xsa
7762.5000,4.2580e+05,3.1653e+05,2.2864e+05,3.8361e+05,355xsa
7770.0000,3.8776e+05,2.1075e+05,4.1526e+05,3.9663e+05,355xsa
7777.5000,5.1560e+05,4.3254e+05,3.6892e+05,5.0604e+05,355xsa
7785.0000,5.2482e+05,6.1413e+05,5.4214e+05,5.1317e+05,355xsa
7792.5000,4.4351e+05,7.5524e+05,5.4731e+05,4.4008e+05,355xsa
7800.0000,6.2168e+05,3.7733e+05,3.1538e+05,4.6361e+05,355xsa
7807.5000,4.5349e+05,4.8134e+05,2.8914e+05,3.4675e+05,355xsa
7815.0000,4.2124e+05,3.9948e+05,1.9863e+05,3.3500e+05,355xsa
7822.5000,3.7851e+05,4.3549e+05,3.6075e+05,2.5891e+05,355xsa
7830.0000,2.8989e+05,4.7581e+05,2.1394e+05,2.6357e+05,355xsa
7837.5000,5.6731e+05,4.6840e+05,2.9970e+05,6.1795e+05,355xsa
7845.0000,5.7674e+05,3.8378e+05,4.1706e+05,4.9610e+05,355xsa
7852.5000,4.2321e+05,3.9705e+05,3.6353e+05,4.0091e+05,355xsa
7860.0000,6.3965e+05,5.8623e+05,1.6323e+05,3.3258e+05,355xsa
7867.5000,5.2550e+05,5.7896e+05,2.1389e+05,2.6819e+05,355xsa
7875.0000,4.5926e+05,5.1491e+05,3.1308e+05,3.8430e+05,355xsa
7882.5000,4.8751e+05,4.5484e+05,2.5893e+05,4.5663e+05,355xsa
7890.0000,3.2177e+05,4.9155e+05,2.3621e+05,3.5411e+05,355xsa
7897.5000,4.0271e+05,5.3478e+05,1.7325e+05,5.7038e+05,355xsa
7905.0000,4.1405e+05,6.8190e+05,3.1122e+05,4.7193e+05,355xsa
7912.5000,2.7268e+05,2.8008e+05,2.9910e+05,2.0551e+05,355xsa
7920.0000,4.1563e+05,4.3367e+05,3.3792e+05,4.0571e+05,355xsa
7927.5000,6.6560e+05,4.3236e+05,3.5559e+05,4.1073e+05,355xsa
7935.0000,5.5804e+05,4.3744e+05,3.0293e+05,6.8676e+05,355xsa
7942.5000,5.8688e+05,4.8959e+05,4.4032e+05,4.1014e+05,355xsa
7950.0000,3.3955e+05,3.7912e+05,2.9979e+05,3.4453e+05,355xsa
7957.5000,3.1657e+05,4.6782e+05,3.3255e+05,2.9153e+05,355xsa
7965.0000,4.8916e+05,4.4720e+05,2.1922e+05,4.1248e+05,355xsa
7972.5000,4.4701e+05,6.4191e+05,5.6858e+05,3.9387e+05,355xsa
7980.0000,3.9605e+05,5.6758e+05,8.8417e+04,6.3416e+05,355xsa
7987.5000,6.8004e+05,5.4920e+05,2.7668e+05,2.5050e+05,355xsa
7995.0000,1.8744e+05,4.1809e+05,5.4364e+05,3.7009e+05,355xsa
8002.5000,4.2434e+05,6.2505e+05,2.6035e+05,4.4025e+05,355xsa
8010.0000,4.0122e+05,4.5663e+05,8.2546e+04,4.6282e+05,355xsa
8017.5000,2.0374e+05,4.0520e+05,2.9620e+05,3.2209e+05,355xsa
8025.0000,4.2674e+05,5.0416e+05,2.7274e+05,1.8739e+05,355xsa
8032.5000,4.0129e+05,2.9083e+05,4.1537e+05,3.5828e+05,355xsa
8040.0000,2.7498e+05,5.1043e+05,2.2995e+05,3.8743e+05,355xsa
8047.5000,2.6671e+05,2.5680e+05,1.6014e+05,4.7972e+04,355xsa
8055.0000,2.8041e+05,4.0460e+05,3.6713e+05,2.2616e+05,355xsa
8062.5000,2.8754e+05,3.0623e+05,2.5326e+05,1.1644e+05,355xsa
8070.0000,1.7110e+05,2.8472e+05,1.9194e+05,8.1344e+04,355xsa
8077.5000,1.9352e+05,3.6044e+05,2.5421e+05,9.6968e+04,355xsa
8085.0000,1.4293e+05,2.0825e+05,1.2399e+05,2.8545e+05,355xsa
8092.5000,2.9411e+05,4.7495e+05,4.2098e+04,3.4812e+05,355xsa
8100.0000,4.7922e+05,4.8695e+05,3.8903e+05,3.0652e+05,355xsa
8107.5000,3.2639e+05,3.7872e+05,1.4472e+05,3.6277e+05,355xsa
8115.0000,5.6132e+05,3.0353e+05,2.2246e+04,2.9426e+05,355xsa
8122.5000,3.6338e+05,2.7950e+05,2.2797e+05,1.6289e+05,355xsa
8130.0000,1.2213e+05,2.5538e+05,2.7544e+05,1.3632e+05,355xsa
8137.5000,2.6374e+05,1.3691e+05,2.6248e+05,2.9814e+05,355xsa
8145.0000,4.2159e+05,4.0694e+05,2.7196e+05,3.8412e+05,355xsa
8152.5000,4.4715e+05,3.6040e+05,1.6210e+05,4.6141e+05,355xsa
8160.0000,3.3064e+05,2.6403e+05,2.3235e+05,2.1179e+05,355xsa
8167.5000,1.6849e+05,3.1877e+05,2.3278e+05,2.8678e+05,355xsa
8175.0000,3.6809e+05,1.8800e+05,1.6299e+05,2.2163e+05,355xsa
8182.5000,2.0085e+05,5.4683e+05,2.3817e+05,2.7196e+05,355xsa
8190.0000,2.1941e+05,3.1144e+05,3.1361e+05,2.2698e+05,355xsa
8197.5000,1.4011e+05,4.9419e+05,2.4816e+05,2.6612e+05,355xsa
8205.0000,3.1833e+05,4.9282e+05,1.9613e+05,5.3581e+05,355xsa
8212.5000,1.3148e+05,4.2286e+05,3.0392e+05,3.6994e+05,355xsa
8220.0000,1.0653e+05,2.7250e+05,1.2359e+05,5.0051e+04,355xsa
8227.5000,3.9119e+05,3.3494e+05,2.1556e+05,3.5065e+05,355xsa
8235.0000,5.5737e+05,4.2058e+05,3.4924e+05,3.2831e+05,355xsa
8242.5000,3.9030e+05,4.2595e+05,4.6271e+05,3.7035e+05,355xsa
8250.0000,4.3947e+05,4.4749e+05,1.6368e+05,1.8650e+05,355xsa
8257.5000,5.7890e+05,4.1595e+05,6.4630e+04,2.9083e+05,355xsa
8265.0000,2.7669e+05,7.4774e+05,6.2424e+04,2.6357e+05,355xsa
8272.5000,2.2850e+05,5.7053e+05,2.1096e+05,4.9828e+05,355xsa
8280.0000,6.6569e+05,5.5531e+05,5.0409e+05,2.7150e+05,355xsa
8287.5000,3.5968e+05,7.1924e+05,3.9096e+05,4.3027e+05,355xsa
8295.0000,5.0256e+05,3.6378e+05,3.9632e+05,4.2171e+05,355xsa
8302.5000,2.5353e+05,3.1071e+05,2.9193e+05,1.7252e+05,355xsa
8310.0000,5.1141e+05,3.9085e+05,3.0649e+05,2.9453e+05,355xsa
8317.5000,2.8257e+05,3.3996e+05,1.3356e+05,2.1302e+05,355xsa
8325.0000,3.5823e+05,4.7679e+05,3.8041e+05,1.3588e+05,355xsa
8332.5000,5.0241e+05,4.9178e+05,3.8580e+05,6.9611e+05,355xsa
8340.0000,2.9824e+05,4.5024e+05,4.2657e+05,4.5695e+05,355xsa
8347.5000,3.6017e+05,6.1870e+05,4.1789e+05,5.4041e+05,355xsa
8355.0000,3.7501e+05,3.7852e+05,2.7907e+05,3.8763e+05,355xsa
8362.5000,4.9655e+05,3.5786e+05,4.0219e+04,3.5277e+05,355xsa
8370.0000,5.4018e+05,4.7960e+05,2.4920e+05,2.6793e+05,355xsa
8377.5000,1.8676e+05,2.9731e+05,2.4728e+05,4.3728e+05,355xsa
8385.0000,4.0393e+05,5.1706e+05,8.3315e+04,2.5223e+05,355xsa
8392.5000,3.4258e+05,4.7741e+05,1.4075e+05,5.0569e+05,355xsa
8400.0000,5.5842e+05,4.4239e+05,2.6294e+05,3.6791e+05,355xsa
8407.5000,3.1746e+05,4.0725e+05,3.0894e+05,3.1825e+05,355xsa
8415.0000,3.9961e+05,5.7595e+05,4.9906e+05,6.3318e+05,355xsa
8422.5000,4.4119e+05,5.8660e+05,3.6052e+05,2.4486e+05,355xsa
8430.0000,3.2157e+05,6.6712e+05,3.2987e+05,4.4518e+05,355xsa
8437.5000,4.9343e+05,5.3079e+05,1.4225e+05,3.1811e+05,355xsa
8445.0000,6.4416e+05,4.4473e+05,3.5037e+05,2.8243e+05,355xsa
8452.5000,5.4604e+05,4.6247e+05,3.5099e+05,3.9430e+05,355xsa
8460.0000,6.2220e+05,6.8642e+05,1.4545e+05,5.7691e+05,355xsa
8467.5000,4.9694e+05,5.6616e+05,2.9150e+05,4.1270e+05,355xsa
8475.0000,2.7389e+05,6.9617e+05,2.4333e+05,3.1123e+05,355xsa
8482.5000,4.7190e+05,5.4133e+05,2.1205e+05,2.2154e+05,355xsa
8490.0000,6.0219e+05,5.3985e+05,3.6144e+05,3.8315e+05,355xsa
8497.5000,5.3474e+05,5.1389e+05,2.9601e+05,3.7649e+05,355xsa
8505.0000,5.7246e+05,4.1185e+05,4.6322e+05,3.1342e+05,355xsa
8512.5000,2.9598e+05,6.1640e+05,5.1807e+05,3.3361e+05,355xsa
8520.0000,4.0720e+05,3.2966e+05,2.5084e+05,1.6939e+05,355xsa
8527.5000,5.0401e+05,4.4606e+05,3.6957e+05,4.2843e+05,355xsa
8535.0000,6.3574e+05,4.3203e+05,2.9862e+05,2.1689e+05,355xsa
8542.5000,3.9946e+05,2.2506e+05,4.0301e+05,4.0027e+05,355xsa
8550.0000,3.4319e+05,3.5923e+05,3.9630e+05,3.7621e+05,355xsa
8557.5000,3.2144e+05,4.0455e+05,3.8954e+05,-7.8064e+03,355xsa
8565.0000,4.4133e+05,4.2763e+05,1.7145e+05,4.3967e+05,355xsa
8572.5000,2.1051e+05,2.4158e+05,2.5144e+05,3.6325e+05,355xsa
8580.0000,2.8074e+05,4.4908e+05,2.4190e+05,1.7428e+05,355xsa
8587.5000,3.3120e+05,4.3487e+05,1.5486e+05,3.5951e+05,355xsa
8595.0000,3.5431e+05,3.8305e+05,4.0048e+05,2.8504e+05,355xsa
8602.5000,4.8033e+05,3.1601e+05,2.6073e+05,5.9400e+05,355xsa
8610.0000,3.3796e+05,4.0700e+05,3.4158e+05,1.6043e+05,355xsa
8617.5000,2.0769e+05,5.1594e+05,3.2457e+05,3.7210e+05,355xsa
8625.0000,2.3326e+05,1.8658e+05,4.5117e+05,2.2401e+05,355xsa
8632.5000,8.4664e+04,2.6267e+05,5.3278e+05,2.2378e+04,355xsa
8640.0000,2.2395e+05,2.7324e+05,1.5677e+05,1.0336e+05,355xsa
8647.5000,3.1050e+05,1.8249e+05,1.8998e+05,2.4799e+05,355xsa
8655.0000,2.4505e+05,1.3204e+05,3.8831e+05,9.3553e+04,355xsa
8662.5000,4.7434e+05,4.3232e+05,4.0933e+05,4.9042e+05,355xsa
8670.0000,5.1337e+05,6.3940e+05,1.7823e+05,4.2759e+05,355xsa
8677.5000,4.3260e+05,3.6494e+05,2.1426e+05,3.9517e+05,355xsa
8685.0000,1.7773e+05,3.1188e+05,2.6320e+05,4.2396e+05,355xsa
8692.5000,3.2143e+05,3.3035e+05,3.3791e+05,-3.6206e+04,355xsa
8700.0000,3.7072e+05,2.4884e+05,5.1218e+04,2.4331e+05,355xsa
8707.5000,2.5058e+05,5.9119e+04,4.6173e+04,2.5658e+05,355xsa
8715.0000,4.8009e+05,3.1146e+05,4.8824e+04,1.9525e+05,355xsa
8722.5000,5.2733e+05,3.7646e+05,7.6587e+03,2.5489e+05,355xsa
8730.0000,2.0799e+05,2.0148e+05,1.1872e+05,3.9737e+05,355xsa
8737.5000,2.7303e+05,3.4412e+05,2.1207e+05,1.7814e+05,355xsa
8745.0000,-3.2335e+04,4.0173e+05,9.3211e+04,3.2617e+05,355xsa
8752.5000,2.1166e+05,3.2193e+05,7.7798e+04,1.0087e+05,355xsa
8760.0000,2.3803e+05,4.5512e+05,4.0040e+05,4.6426e+04,355xsa
8767.5000,2.3061e+05,4.5329e+05,1.8227e+05,1.2728e+05,355xsa
8775.0000,2.4667e+05,3.3925e+05,1.6431e+05,7.7917e+04,355xsa
8782.5000,2.1835e+05,5.5679e+05,1.1754e+05,8.0662e+04,355xsa
8790.0000,2.5012e+05,3.6659e+05,-5.3136e+03,2.5361e+05,355xsa
8797.5000,3.1088e+05,1.0757e+05,1.3630e+05,2.1469e+05,355xsa
8805.0000,5.1107e+05,3.4157e+05,1.5755e+05,2.2293e+05,355xsa
8812.5000,4.3826e+05,5.4744e+05,2.4467e+05,2.6543e+05,355xsa
8820.0000,1.3848e+05,3.2955e+05,7.9003e+04,1.0770e+05,355xsa
8827.5000,3.5719e+04,4.2784e+05,3.6698e+05,1.1317e+05,355xsa
8835.0000,2.6591e+05,3.0424e+05,9.5140e+04,1.6364e+05,355xsa
8842.5000,3.0083e+05,1.1397e+05,-3.1886e+04,1.7186e+05,355xsa
8850.0000,1.2351e+05,2.0971e+05,2.0694e+05,2.7831e+05,355xsa
8857.5000,4.9060e+05,4.3606e+05,2.3123e+05,-1.6332e+04,355xsa
8865.0000,2.4643e+05,3.3560e+05,2.2896e+05,9.0166e+04,355xsa
8872.5000,2.0416e+05,2.1346e+05,1.1463e+05,4.4781e+05,355xsa
8880.0000,1.2700e+05,4.4095e+05,1.8964e+05,2.6417e+05,355xsa
8887.5000,1.9413e+05,2.3024e+05,2.8899e+05,4.2522e+05,355xsa
8895.0000,4.0897e+05,3.7540e+05,3.0290e+05,2.0875e+05,355xsa
8902.5000,4.4726e+05,1.4238e+05,3.0609e+05,1.0359e+04,355xsa
8910.0000,4.7493e+05,3.3633e+05,4.5996e+05,4.1931e+05,355xsa
8917.5000,2.9516e+05,5.3362e+05,1.0501e+05,5.0828e+04,355xsa
8925.0000,5.5210e+05,3.7525e+05,3.1573e+05,3.6944e+05,355xsa
8932.5000,2.5830e+05,2.0553e+05,3.2709e+05,5.0255e+05,355xsa
8940.0000,1.8290e+05,3.2504e+05,5.4432e+05,4.2955e+04,355xsa
8947.5000,1.4252e+05,2.2250e+05,1.9254e+05,1.4612e+05,355xsa
8955.0000,2.2428e+05,3.2342e+05,5.4265e+04,3.8008e+05,355xsa
8962.5000,3.4715e+05,6.2340e+05,3.7557e+05,2.8544e+05,355xsa
8970.0000,3.4227e+05,4.2813e+05,2.6440e+05,2.2047e+05,355xsa
8977.5000,4.9034e+05,5.8177e+05,2.7577e+05,3.2189e+05,355xsa
8985.0000,7.7296e+05,3.9125e+05,4.6227e+05,3.9905e+05,355xsa
8992.5000,4.3717e+05,9.5943e+04,4.2741e+05,3.0653e+05,355xsa
9000.0000,2.5673e+05,3.7607e+05,2.8814e+05,9.2946e+04,355xsa
9007.5000,-1.4152e+05,2.1449e+05,-8.6076e+01,1.8932e+05,355xsa
9015.0000,2.7411e+05,3.2501e+05,3.7722e+05,1.1803e+05,355xsa
9022.5000,3.0766e+05,2.5659e+05,3.5855e+05,1.8444e+05,355xsa
9030.0000,4.1042e+05,5.6650e+05,4.1441e+05,5.7714e+05,355xsa
9037.5000,2.6995e+05,4.4289e+05,3.0991e+05,4.7015e+05,355xsa
9045.0000,4.7833e+05,1.8578e+05,4.5738e+05,1.0773e+05,355xsa
9052.5000,4.2914e+05,4.6381e+05,3.9425e+05,3.6896e+05,355xsa
9060.0000,4.8271e+05,5.7306e+05,2.7808e+05,7.7489e+04,355xsa
9067.5000,1.6865e+05,4.4026e+05,3.7606e+05,2.6152e+05,355xsa
9075.0000,3.0568e+05,4.1587e+05,2.2877e+05,3.4008e+05,355xsa
9082.5000,4.1241e+05,3.1032e+05,2.9625e+05,1.4217e+05,355xsa
9090.0000,4.4670e+05,4.5085e+05,5.2914e+05,2.2082e+05,355xsa
9097.5000,5.4000e+05,5.6940e+05,3.1966e+05,4.6519e+05,355xsa
9105.0000,2.4590e+05,4.4391e+05,3.8479e+05,3.3954e+05,355xsa
9112.5000,1.7031e+05,3.1802e+05,3.8824e+05,6.0180e+05,355xsa
9120.0000,4.8347e+05,2.6498e+05,3.2406e+05,3.6885e+05,355xsa
9127.5000,4.1651e+05,2.9366e+05,3.2459e+05,3.8921e+05,355xsa
9135.0000,2.5035e+05,3.2525e+05,1.8938e+05,3.0784e+05,355xsa
9142.5000,3.7256e+05,4.1643e+05,3.6249e+05,4.1316e+05,355xsa
9150.0000,6.2001e+05,5.3058e+05,4.9926e+05,-8.9115e+03,355xsa
9157.5000,3.9085e+05,4.2062e+05,1.9598e+05,3.5484e+05,355xsa
9165.0000,4.0855e+05,6.9458e+05,5.0375e+05,2.2162e+05,355xsa
9172.5000,5.5178e+05,4.0205e+05,3.3350e+05,4.9000e+05,355xsa
9180.0000,3.5563e+05,3.2845e+05,1.3127e+05,5.2223e+05,355xsa
9187.5000,4.2772e+05,8.2989e+04,2.2874e+05,3.5143e+05,355xsa
9195.0000,3.7399e+05,1.6335e+05,1.4032e+05,3.9499e+05,355xsa
9202.5000,7.0383e+04,2.4398e+05,2.2874e+04,2.8084e+05,355xsa
9210.0000,2.7460e+05,1.6963e+05,2.9311e+05,-5.5017e+04,355xsa
9217.5000,2.2035e+05,4.9814e+05,1.4099e+05,1.0325e+05,355xsa
9225.0000,6.4464e+05,2.3075e+05,1.0950e+05,2.3896e+05,355xsa
9232.5000,2.4995e+05,2.9179e+05,4.6786e+05,2.5378e+05,355xsa
9240.0000,3.6029e+05,1.7072e+05,7.8021e+04,4.4517e+05,355xsa
9247.5000,3.4349e+05,7.2483e+04,1.2742e+05,2.6041e+05,355xsa
9255.0000,1.5827e+05,-2.0292e+04,1.7697e+05,1.9117e+05,355xsa
9262.5000,1.3819e+05,1.0179e+05,-6.1156e+04,1.2170e+05,355xsa
9270.0000,1.9957e+05,-1.1616e+04,1.4552e+05,2.2382e+05,355xsa
9277.5000,3.0199e+05,5.3672e+05,3.5867e+05,2.6209e+05,355xsa
9285.0000,3.4337e+05,2.5128e+05,2.6868e+05,2.8006e+05,355xsa
9292.5000,2.0638e+05,7.4916e+05,4.7690e+05,2.6881e+05,355xsa
9300.0000,2.1844e+05,4.0452e+05,3.6921e+05,2.3112e+05,355xsa
9307.5000,3.1566e+05,4.3158e+05,-1.4770e+04,3.9004e+05,355xsa
9315.0000,2.6913e+05,4.1169e+05,-4.4184e+04,5.8398e+04,355xsa
9322.5000,1.8711e+05,3.2695e+05,-8.9330e+03,4.2664e+05,355xsa
9330.0000,1.3430e+05,2.7732e+05,2.4474e+05,2.9752e+05,355xsa
9337.5000,2.7931e+05,2.8369e+05,1.5651e+05,1.9164e+05,355xsa
9345.0000,3.0934e+05,4.4098e+05,2.1300e+05,3.1030e+05,355xsa
9352.5000,2.0906e+05,9.7856e+04,4.1489e+05,7.9612e+04,355xsa
9360.0000,3.3706e+05,2.2568e+05,2.4931e+05,2.0741e+05,355xsa
9367.5000,1.4430e+05,2.7659e+05,1.5750e+05,2.0178e+05,355xsa
9375.0000,4.2451e+05,3.3362e+05,3.3944e+05,3.2423e+05,355xsa
9382.5000,9.4054e+04,3.4609e+05,1.4608e+05,4.4707e+05,355xsa
9390.0000,4.5874e+05,4.4855e+04,3.5249e+05,4.2985e+05,355xsa
9397.5000,2.2904e+05,2.0054e+05,2.1240e+05,3.4675e+05,355xsa
9405.0000,1.2749e+05,1.3491e+05,4.9151e+05,2.6037e+05,355xsa
9412.5000,4.2792e+05,4.3836e+05,1.6504e+05,2.9981e+05,355xsa
9420.0000,9.1817e+04,3.6992e+05,2.3746e+05,3.2134e+05,355xsa
9427.5000,2.2449e+05,3.3135e+05,-3.0212e+04,2.7668e+05,355xsa
9435.0000,5.5888e+04,2.2025e+05,2.2918e+05,4.1286e+05,355xsa
9442.5000,1.6707e+04,2.1759e+05,9.6585e+04,6.0993e+05,355xsa
9450.0000,3.0120e+05,1.0292e+05,1.7239e+05,6.1392e+05,355xsa
9457.5000,3.8958e+05,3.8498e+05,-1.0911e+02,2.6327e+05,355xsa
9465.0000,3.8717e+05,4.3418e+05,1.4866e+05,2.9405e+05,355xsa
9472.5000,5.2157e+05,2.3114e+05,1.6106e+05,2.2154e+05,355xsa
9480.0000,2.3611e+05,2.5890e+05,1.1867e+05,2.7975e+05,355xsa
9487.5000,4.6831e+05,1.4949e+05,2.2258e+05,2.1919e+05,355xsa
9495.0000,2.3687e+05,4.6747e+05,1.7405e+05,4.6703e+05,355xsa
9502.5000,3.0457e+05,1.3773e+05,3.8547e+05,3.5147e+05,355xsa
9510.0000,-6.2734e+04,2.7280e+05,4.5876e+04,2.8766e+05,355xsa
9517.5000,6.6098e+04,8.5991e+04,-2.0885e+05,8.2446e+04,355xsa
9525.0000,1.2153e+05,4.9240e+04,-8.0043e+04,3.4390e+05,355xsa
9532.5000,3.4652e+05,3.8187e+05,1.6928e+05,6.4219e+04,355xsa
9540.0000,5.5370e+05,4.9967e+05,2.2813e+05,3.1108e+05,355xsa
9547.5000,5.6384e+05,5.1589e+05,6.4552e+05,3.8569e+05,355xsa
9555.0000,3.8529e+05,4.4248e+05,3.1548e+05,3.3371e+05,355xsa
9562.5000,4.2617e+05,6.0120e+05,1.7344e+05,3.6522e+05,355xsa
9570.0000,3.0270e+05,3.4453e+05,3.5373e+05,2.8200e+05,355xsa
9577.5000,3.6222e+05,3.4819e+05,3.5116e+05,1.2078e+05,355xsa
9585.0000,2.6006e+05,4.8885e+05,1.7426e+05,2.5174e+05,355xsa
9592.5000,5.2239e+05,3.3681e+05,2.4937e+05,3.5503e+05,355xsa
9600.0000,3.7016e+05,5.6846e+05,2.7162e+05,3.3686e+05,355xsa
9607.5000,5.8034e+05,3.9104e+05,2.1806e+04,1.6534e+05,355xsa
9615.0000,5.1546e+05,3.3211e+05,1.2521e+05,6.0107e+05,355xsa
9622.5000,3.4054e+05,4.9580e+05,3.0740e+05,2.0665e+05,355xsa
9630.0000,3.5992e+05,1.0373e+05,1.8847e+05,3.3267e+05,355xsa
9637.5000,4.2974e+05,4.4701e+05,1.1635e+05,4.5909e+05,355xsa
9645.0000,1.8450e+05,3.0583e+05,7.8711e+04,2.0447e+05,355xsa
9652.5000,2.8583e+05,4.3577e+05,1.8618e+05,2.9003e+05,355xsa
9660.0000,5.7405e+05,4.5224e+05,3.0602e+03,2.4938e+05,355xsa
9667.5000,2.8039e+05,5.0046e+05,4.9398e+05,3.7559e+04,355xsa
