station ID = gr (Granada)
system = VELETA
signal = 355, parallel, analog, dark-subtracted
date, time= 21.02.2022, 19UTC
range,E,N,S,W,channel
7215.0000,-1.1576e+05,-5.5773e+04,-1.4916e+05,-2.2462e+05,355xpa
7222.5000,-2.2306e+04,-1.3898e+05,-1.4063e+05,-2.1447e+05,355xpa
7230.0000,-1.6584e+05,-1.9418e+05,-9.8405e+04,-7.1436e+04,355xpa
7237.5000,-9.6957e+04,-1.4133e+05,-1.0571e+05,-3.0759e+04,355xpa
7245.0000,-1.6831e+05,1.8470e+04,-2.7665e+04,-2.3559e+03,355xpa
7252.5000,-1.3122e+05,-4.3881e+04,5.0707e+04,1.2008e+03,355xpa
7260.0000,-5.2899e+04,-1.4757e+05,-1.1888e+05,-1.2561e+05,355xpa
7267.5000,-2.0694e+05,-1.2639e+05,-1.5492e+05,-2.6906e+05,355xpa
7275.0000,-2.0378e+05,-9.0783e+04,-4.5794e+03,-1.8174e+05,355xpa
7282.5000,-1.0715e+05,-1.7364e+05,-2.6152e+04,-2.2152e+04,355xpa
7290.0000,-2.1183e+05,-2.0102e+05,-1.6308e+05,-7.7913e+03,355xpa
7297.5000,-1.6354e+05,-4.6230e+04,-1.0567e+05,-1.0526e+05,355xpa
7305.0000,-9.1539e+04,-5.5366e+04,-2.2701e+04,-2.7718e+04,355xpa
7312.5000,-9.3537e+04,-1.7145e+05,-1.6409e+05,3.9276e+04,355xpa
7320.0000,-8.2840e+04,-8.2826e+04,-9.5420e+04,-1.3302e+04,355xpa
7327.5000,-1.2849e+05,-6.6619e+04,-1.6295e+05,-7.1554e+04,355xpa
7335.0000,-1.2065e+04,1.5289e+04,-6.8468e+04,-8.2642e+04,355xpa
7342.5000,6.2813e+04,-2.1223e+04,5.0148e+04,-7.0022e+04,355xpa
7350.0000,-1.7606e+04,-3.5911e+04,-1.2184e+05,-1.4339e+05,355xpa
7357.5000,-1.1120e+05,-1.3322e+05,-7.0725e+04,-4.6457e+04,355xpa
7365.0000,-1.3533e+05,-1.2062e+05,-1.1683e+05,-1.4398e+05,355xpa
7372.5000,-2.9792e+03,5.2284e+04,-1.6127e+05,-1.5348e+05,355xpa
7380.0000,-3.0199e+05,-1.0449e+05,-1.5790e+05,-8.9191e+04,355xpa
7387.5000,-1.1766e+05,-1.4169e+05,-8.0550e+04,3.0936e+03,355xpa
7395.0000,-1.5496e+05,-2.6986e+05,-1.6411e+05,4.0167e+04,355xpa
7402.5000,-1.1442e+05,-1.2370e+05,-9.2013e+04,-8.0293e+03,355xpa
7410.0000,-3.6501e+04,-4.8669e+03,-9.5926e+04,-8.8063e+04,355xpa
7417.5000,-1.1675e+05,-1.2607e+05,-1.4274e+05,-2.4737e+03,355xpa
7425.0000,-1.9733e+05,-9.6431e+04,-1.5237e+05,-2.8636e+04,355xpa
7432.5000,-1.9960e+05,-7.6032e+04,-6.8430e+04,-5.1158e+04,355xpa
7440.0000,-8.3700e+04,2.3230e+04,-7.7942e+04,-6.0641e+04,355xpa
7447.5000,-1.5341e+05,-3.6870e+04,-1.2885e+05,-6.4523e+04,355xpa
7455.0000,-9.9100e+04,-5.3896e+04,3.8516e+04,2.1988e+04,355xpa
7462.5000,-1.0685e+05,-1.6723e+05,-1.7655e+05,4.4679e+04,355xpa
7470.0000,-2.7347e+05,4.4221e+04,-5.2102e+04,8.2588e+04,355xpa
7477.5000,-1.7549e+05,-8.6429e+04,-1.8105e+05,1.5665e+05,355xpa
7485.0000,-1.3028e+05,-1.8534e+05,-9.5977e+04,-6.5170e+04,355xpa
7492.5000,-1.6479e+05,-5.6340e+04,-5.4321e+04,-1.1476e+05,355xpa
7500.0000,2.9318e+04,-1.0792e+05,-9.6362e+04,-1.1881e+05,355xpa
7507.5000,6.3760e+04,-7.3753e+04,-2.2071e+05,-1.8781e+05,355xpa
7515.0000,-7.9651e+04,-2.2318e+05,-2.5560e+05,-1.4417e+05,355xpa
7522.5000,2.5663e+04,8.4084e+03,-1.1229e+05,2.6224e+04,355xpa
7530.0000,1.0343e+04,-8.9571e+04,-1.8168e+05,-3.7134e+04,355xpa
7537.5000,-8.5909e+04,-5.0358e+03,-1.3391e+05,7.0764e+03,355xpa
7545.0000,-2.9829e+05,-2.0182e+05,-2.9430e+05,-1.1252e+05,355xpa
7552.5000,-2.1189e+05,-1.8289e+05,-9.5784e+04,-1.2241e+05,355xpa
7560.0000,1.0533e+05,7.8219e+04,-4.9452e+03,-1.3040e+05,355xpa
7567.5000,-4.1457e+05,-4.7278e+05,-3.6398e+05,-2.7621e+05,355xpa
7575.0000,-1.0925e+04,4.3526e+04,1.1171e+05,3.4367e+04,355xpa
7582.5000,3.5820e+04,-4.4063e+04,-1.3357e+05,-1.0376e+04,355xpa
7590.0000,-3.7409e+05,-3.3113e+05,-4.8524e+05,-2.3881e+05,355xpa
7597.5000,4.7691e+04,2.7461e+05,1.1042e+05,1.5781e+05,355xpa
7605.0000,-2.1877e+05,-3.6772e+05,-3.7347e+05,-1.4372e+05,355xpa
7612.5000,-1.2690e+05,-2.0152e+05,-1.2874e+05,-3.6788e+05,355xpa
7620.0000,1.9162e+05,-5.1467e+03,-8.9556e+03,1.9032e+04,355xpa
7627.5000,-7.1328e+03,-1.6288e+05,-1.6079e+05,-8.5420e+04,355xpa
7635.0000,-1.9680e+05,-5.6525e+04,-2.3420e+05,-1.4288e+05,355xpa
7642.5000,-1.1120e+04,9.9728e+04,3.2554e+04,3.4982e+04,355xpa
7650.0000,-2.8879e+05,-1.4005e+05,-1.7760e+05,-1.8707e+05,355xpa
7657.5000,-1.6418e+05,-9.1725e+03,-4.0840e+04,8.8771e+04,355xpa
7665.0000,-1.7158e+04,-1.8440e+05,4.6689e+04,9.3023e+03,355xpa
7672.5000,-1.5198e+04,-7.1052e+04,-8.4887e+04,-1.5426e+05,355xpa
7680.0000,2.6748e+04,-1.2296e+03,-4.5074e+04,-1.4643e+04,355xpa
7687.5000,-7.9344e+04,-1.8348e+05,-5.1169e+04,-1.3083e+05,355xpa
7695.0000,-1.6578e+05,-1.6377e+05,-1.1548e+05,-1.5316e+05,355xpa
7702.5000,-2.0029e+05,-9.1713e+04,-2.8661e+05,-6.9012e+04,355xpa
7710.0000,-6.7724e+04,-2.3396e+04,-2.1062e+05,-1.8196e+05,355xpa
7717.5000,-7.5927e+04,1.6920e+04,-1.1818e+05,-1.0965e+05,355xpa
7725.0000,-5.9897e+04,-3.0459e+05,6.7640e+04,-6.3350e+04,355xpa
7732.5000,-7.3305e+03,-6.8114e+04,-1.0040e+05,-1.1818e+05,355xpa
7740.0000,-2.8142e+05,-1.5554e+05,9.1058e+02,-1.1232e+05,355xpa
7747.5000,-6.0247e+04,-3.0027e+05,2.3285e+04,-6.9821e+04,355xpa
7755.0000,-1.6838e+05,-9.9081e+04,-1.2545e+05,-2.7580e+05,355xpa
7762.5000,-7.0690e+04,-2.5242e+05,-6.0342e+04,-3.9463e+04,355xpa
7770.0000,-2.1609e+05,-1.5470e+05,-2.5278e+05,-6.2047e+04,355xpa
7777.5000,-2.2470e+05,-1.5500e+05,-1.6922e+05,-1.7696e+05,355xpa
7785.0000,-8.7530e+04,-1.7173e+05,3.9945e+04,-9.5145e+04,355xpa
7792.5000,-5.2716e+04,-1.2268e+05,-1.1638e+05,-8.9156e+04,355xpa
7800.0000,-9.8181e+04,-1.4353e+05,-7.7424e+04,-1.5943e+05,355xpa
7807.5000,-1.8100e+05,-1.7479e+05,-1.2509e+05,-1.7213e+05,355xpa
7815.0000,-1.1925e+05,-3.5105e+05,-1.5223e+05,-2.4697e+05,355xpa
7822.5000,-2.0036e+05,-1.1740e+05,-7.9948e+04,-1.2302e+05,355xpa
7830.0000,-2.1113e+05,-4.9062e+04,-1.8190e+05,-7.1316e+04,355xpa
7837.5000,-1.9488e+05,-1.1786e+05,-1.3021e+05,5.5713e+03,355xpa
7845.0000,7.5877e+04,-7.2194e+04,1.5530e+04,-1.5278e+04,355xpa
7852.5000,-1.3503e+05,-1.5383e+05,-1.1608e+05,-1.7830e+05,355xpa
7860.0000,-2.5880e+05,-1.3528e+05,-1.9586e+05,-1.4723e+05,355xpa
7867.5000,-1.4393e+05,-1.1037e+05,-1.4589e+05,-5.9417e+04,355xpa
7875.0000,-9.3774e+04,-2.1566e+05,-7.2616e+04,-2.0034e+05,355xpa
7882.5000,-1.8239e+05,-9.3941e+04,4.7267e+04,-6.8063e+04,355xpa
7890.0000,-1.3210e+05,-1.3843e+05,-2.8596e+05,-3.0222e+04,355xpa
7897.5000,-1.3658e+05,-8.5843e+04,-2.2310e+05,-1.3385e+05,355xpa
7905.0000,-1.0719e+05,-8.8126e+04,-1.9810e+05,7.7667e+04,355xpa
7912.5000,1.0477e+05,-1.3101e+03,-2.9184e+05,-1.9376e+05,355xpa
7920.0000,-6.2955e+04,-1.7774e+05,-1.6911e+05,-2.0263e+05,355xpa
7927.5000,-9.7151e+04,-1.3974e+05,-6.7200e+04,-7.5236e+04,355xpa
7935.0000,-1.4428e+05,-6.1060e+04,-4.8127e+04,-2.0554e+05,355xpa
7942.5000,-2.9206e+05,-1.8416e+04,-2.2778e+05,-1.8455e+05,355xpa
7950.0000,-1.5768e+05,-2.1979e+05,-1.1684e+05,-8.6367e+04,355xpa
7957.5000,9.4021e+03,-1.8801e+05,-1.4925e+05,-6.2933e+04,355xpa
7965.0000,-1.1743e+05,-2.3566e+05,-1.3018e+05,-1.5119e+05,355xpa
7972.5000,-1.0041e+05,-2.4257e+05,-3.2213e+05,-1.0625e+05,355xpa
7980.0000,4.1825e+04,-2.1713e+05,-1.0046e+05,-2.1219e+05,355xpa
7987.5000,-2.0890e+05,-1.8727e+05,-1.4390e+05,-8.5029e+04,355xpa
7995.0000,-1.0099e+05,-1.3347e+05,-1.7665e+05,2.5289e+04,355xpa
8002.5000,3.7725e+04,-1.3588e+05,-1.9218e+05,-1.4177e+05,355xpa
8010.0000,-1.9268e+05,-1.3614e+05,-3.0560e+05,-3.3321e+04,355xpa
8017.5000,-1.0373e+05,-3.0413e+05,-2.8657e+05,-1.8134e+04,355xpa
8025.0000,-2.7852e+05,-1.4320e+05,-1.9980e+05,-1.9495e+05,355xpa
8032.5000,-1.8065e+05,-2.1344e+05,-7.9924e+04,-2.0406e+05,355xpa
8040.0000,-2.1822e+05,-1.5469e+05,-1.1512e+05,-1.6282e+05,355xpa
8047.5000,-6.0613e+04,-3.1080e+05,-2.1410e+05,7.6103e+04,355xpa
8055.0000,-7.8319e+04,-2.4982e+05,-1.4633e+05,-1.1725e+05,355xpa
8062.5000,-1.4675e+05,-3.7365e+05,-1.2678e+05,-6.6801e+04,355xpa
8070.0000,-1.4040e+05,-2.6840e+05,-5.1978e+04,-1.5521e+05,355xpa
8077.5000,-7.8758e+04,-2.2468e+05,-1.5157e+05,-1.5329e+05,355xpa
8085.0000,-1.4314e+05,-1.7636e+05,-1.3856e+05,-1.4028e+05,355xpa
8092.5000,-2.9876e+05,2.0827e+04,-1.8320e+05,2.1470e+04,355xpa
8100.0000,-2.5484e+05,-1.9036e+05,-2.8360e+05,-1.7193e+05,355xpa
8107.5000,-9.4932e+04,-1.4170e+05,-1.6830e+05,-6.3093e+04,355xpa
8115.0000,-2.2901e+05,-1.7991e+05,-1.8869e+05,-3.1970e+04,355xpa
8122.5000,-1.3106e+05,-1.1317e+05,-9.5137e+04,-1.1699e+05,355xpa
8130.0000,-2.3783e+04,-5.5136e+04,-2.5883e+05,-1.2616e+05,355xpa
8137.5000,-1.9662e+05,3.6768e+04,-1.4262e+05,-4.3373e+04,355xpa
8145.0000,-2.0597e+05,-1.8798e+05,-2.5079e+05,-1.5810e+05,355xpa
8152.5000,-1.9960e+05,-6.4453e+04,-1.4089e+05,-1.2461e+05,355xpa
8160.0000,-1.4581e+05,-2.7442e+05,-2.9459e+05,-2.6249e+05,355xpa
8167.5000,-1.9807e+05,-1.5737e+05,-1.6402e+05,-8.4377e+04,355xpa
8175.0000,-1.3729e+05,-1.4181e+05,-1.7790e+05,-1.2756e+05,355xpa
8182.5000,-2.6687e+05,-2.8955e+05,-2.3950e+05,-1.0738e+05,355xpa
8190.0000,-1.7416e+05,-2.3098e+05,3.2904e+03,-2.4396e+05,355xpa
8197.5000,-4.9232e+04,-1.6764e+05,-1.6750e+05,-1.3055e+05,355xpa
8205.0000,-1.2818e+04,-1.9304e+05,-1.3358e+05,-1.2166e+05,355xpa
8212.5000,-1.6141e+05,-2.3454e+05,-2.9383e+05,-1.5845e+05,355xpa
8220.0000,-1.3880e+05,-9.0709e+04,-3.0123e+05,-1.5188e+05,355xpa
8227.5000,-1.9411e+05,-2.1016e+05,-8.1554e+04,-2.3932e+05,355xpa
8235.0000,-2.6801e+05,-2.8638e+05,-3.0233e+05,-2.3746e+05,355xpa
8242.5000,-1.4877e+05,-1.8100e+05,-3.4202e+05,-1.6871e+04,355xpa
8250.0000,-1.1214e+05,-1.5134e+05,-1.2813e+05,-2.8445e+05,355xpa
8257.5000,-2.4405e+05,-2.8101e+05,-2.3696e+05,-1.5789e+05,355xpa
8265.0000,-2.6996e+05,-7.3187e+04,-2.7676e+05,-2.9938e+05,355xpa
8272.5000,-1.6609e+05,-3.6212e+04,-2.6798e+05,-2.2803e+05,355xpa
8280.0000,-4.9166e+05,-7.5774e+04,-2.1968e+05,-2.5865e+05,355xpa
8287.5000,-6.1951e+04,-2.2255e+05,-1.3861e+05,-1.5670e+05,355xpa
8295.0000,-1.3202e+05,-3.3721e+05,-2.6478e+05,-2.1528e+05,355xpa
8302.5000,-1.6730e+05,-1.2758e+05,-2.2788e+05,-7.3182e+04,355xpa
8310.0000,-2.3079e+05,-2.7291e+05,-9.4899e+04,-1.3884e+05,355xpa
8317.5000,-1.6791e+05,-3.6952e+05,-1.3962e+05,-1.8597e+05,355xpa
8325.0000,-7.8960e+04,-1.6115e+05,-2.9957e+05,-1.3933e+05,355xpa
8332.5000,-3.1439e+05,-2.5556e+05,-2.0130e+05,-2.2664e+05,355xpa
8340.0000,-1.0045e+05,-3.1023e+05,-2.2287e+05,-2.6477e+05,355xpa
8347.5000,-4.2178e+05,-2.3995e+05,-2.6341e+05,-3.0302e+05,355xpa
8355.0000,-3.2792e+05,-1.8124e+05,-2.9228e+05,-2.2077e+05,355xpa
8362.5000,-1.3418e+05,-1.7920e+05,-1.5527e+04,-2.1169e+05,355xpa
8370.0000,-1.2492e+05,-9.4050e+04,-1.3188e+05,-3.7114e+05,355xpa
8377.5000,-1.1325e+05,-7.7569e+04,-1.6067e+05,-1.0543e+05,355xpa
8385.0000,-3.0645e+05,-2.1590e+05,-1.8001e+05,-2.0092e+05,355xpa
8392.5000,-2.3300e+05,-2.2584e+05,-1.9704e+05,-7.4771e+04,355xpa
8400.0000,-2.0233e+05,-2.8124e+05,-3.2413e+05,-2.2316e+05,355xpa
8407.5000,-2.6738e+05,-3.4642e+05,-2.1691e+05,-1.8763e+05,355xpa
8415.0000,-1.3827e+05,-2.5585e+05,-9.2517e+04,-4.6376e+04,355xpa
8422.5000,-2.0342e+05,-1.3129e+05,-2.9461e+05,-1.7628e+05,355xpa
8430.0000,-3.7612e+04,-1.6043e+05,-1.3619e+05,-2.2716e+05,355xpa
8437.5000,-2.6446e+05,-2.4997e+05,-1.9916e+05,-1.5760e+05,355xpa
8445.0000,-3.0360e+05,-2.8426e+05,-3.9045e+05,-2.1589e+05,355xpa
8452.5000,-7.6554e+04,-1.5402e+05,-2.0956e+05,-1.4121e+05,355xpa
8460.0000,-1.5673e+05,-1.5429e+05,-2.9967e+05,-6.1423e+04,355xpa
8467.5000,-2.5799e+04,-2.0073e+05,-3.2207e+05,-1.4900e+05,355xpa
8475.0000,-3.4227e+05,-2.1570e+05,-1.7903e+05,-6.6516e+04,355xpa
8482.5000,-2.2828e+05,-3.9360e+03,-2.8167e+04,-2.5195e+05,355xpa
8490.0000,-2.6287e+05,-1.3829e+05,-2.7493e+05,-1.7179e+05,355xpa
8497.5000,-5.0451e+04,-2.7802e+05,-1.0657e+05,-2.9689e+05,355xpa
8505.0000,-2.8832e+05,-1.7800e+05,-2.4648e+05,-3.2928e+05,355xpa
8512.5000,-1.2184e+05,-1.7095e+05,-1.1186e+05,-5.9740e+04,355xpa
8520.0000,-2.3522e+05,-2.5489e+05,-1.8586e+05,-2.3204e+05,355xpa
8527.5000,-1.1241e+05,-3.9334e+05,-2.0836e+05,-3.1377e+05,355xpa
8535.0000,-1.2743e+05,-2.3110e+05,-9.7641e+04,-1.5633e+05,355xpa
8542.5000,-1.1417e+04,-1.3506e+05,-1.1512e+05,-2.2091e+05,355xpa
8550.0000,-1.6751e+05,-3.7560e+05,-3.2094e+05,-7.0173e+04,355xpa
8557.5000,-3.7379e+05,-2.0751e+05,-2.5450e+05,-2.4650e+05,355xpa
8565.0000,-1.9296e+05,-2.1284e+05,-1.9280e+05,-3.4139e+05,355xpa
8572.5000,-1.7337e+05,-3.0785e+05,-3.0520e+05,-2.9717e+05,355xpa
8580.0000,-2.1499e+04,-2.5350e+05,-2.6582e+05,-2.8272e+05,355xpa
8587.5000,-2.9894e+05,-2.0147e+05,-2.6378e+05,-2.4323e+05,355xpa
8595.0000,-1.7178e+05,-2.2935e+05,-1.5910e+05,-1.4602e+05,355xpa
8602.5000,-8.9322e+04,-1.5954e+05,-1.3681e+05,-4.0944e+04,355xpa
8610.0000,-2.6785e+05,-1.1962e+05,-3.5812e+05,-2.5958e+05,355xpa
8617.5000,-2.4064e+05,-1.1983e+05,-1.9013e+05,-2.2228e+05,355xpa
8625.0000,-9.7357e+04,-2.4241e+04,-2.8627e+05,-1.0418e+05,355xpa
8632.5000,1.1065e+04,-1.9853e+05,-2.2363e+05,-1.3214e+05,355xpa
8640.0000,-1.3058e+05,-7.4919e+04,-3.6568e+05,-2.6392e+05,355xpa
8647.5000,-2.3725e+05,-1.1053e+05,-1.0783e+05,-2.2890e+05,355xpa
8655.0000,-1.5643e+05,-3.2024e+04,-1.3848e+05,-3.6891e+05,355xpa
8662.5000,-2.3298e+05,3.5226e+03,-2.3536e+05,-2.7292e+05,355xpa
8670.0000,-1.6970e+05,-4.7282e+05,-7.2737e+04,-1.9188e+05,355xpa
8677.5000,-2.4399e+05,-2.1847e+05,-1.3666e+05,-1.5394e+05,355xpa
8685.0000,-2.1119e+05,-6.5475e+04,-3.1326e+05,-3.3569e+05,355xpa
8692.5000,-2.8837e+05,-2.4483e+05,-2.7283e+05,-1.4422e+05,355xpa
8700.0000,-2.8886e+05,-3.6838e+05,-1.7328e+05,-3.2916e+05,355xpa
8707.5000,-2.4569e+05,-9.4081e+04,-1.1190e+05,-1.3702e+05,355xpa
8715.0000,-1.8949e+05,-4.1855e+05,-2.1248e+05,-5.2319e+04,355xpa
8722.5000,-2.5943e+05,-3.0840e+05,-2.4379e+05,-1.1429e+05,355xpa
8730.0000,-4.0192e+05,-3.0893e+05,-1.2798e+05,-1.0416e+05,355xpa
8737.5000,-1.3872e+05,-2.2151e+05,-2.1099e+05,-4.6653e+05,355xpa
8745.0000,-1.4932e+05,-3.2694e+04,-1.4138e+05,-1.8485e+05,355xpa
8752.5000,-3.4688e+05,7.6288e+04,-1.9355e+05,-2.1113e+05,355xpa
8760.0000,-4.0621e+04,-1.7063e+05,-2.7709e+05,-2.3229e+05,355xpa
8767.5000,-2.8034e+05,-1.8135e+05,-2.0984e+05,-2.1706e+05,355xpa
8775.0000,-4.0869e+05,-3.3300e+05,-4.5548e+05,-1.4437e+05,355xpa
8782.5000,-2.1857e+05,-1.0355e+05,-3.3341e+05,-1.4984e+05,355xpa
8790.0000,-2.2418e+05,-4.6122e+04,-2.7376e+05,-2.6007e+05,355xpa
8797.5000,-2.4030e+05,-1.4062e+05,-3.6340e+05,-3.5494e+05,355xpa
8805.0000,-1.7766e+05,-1.8290e+05,-2.5629e+05,-3.6080e+05,355xpa
8812.5000,-9.5212e+03,-2.2005e+05,-6.4618e+04,-2.1403e+05,355xpa
8820.0000,-3.5225e+05,-3.3643e+05,-1.1482e+05,-2.0649e+05,355xpa
8827.5000,-1.2575e+05,-2.1817e+05,-1.3614e+05,-3.4944e+05,355xpa
8835.0000,-2.6881e+05,-3.9313e+05,-1.9191e+05,-1.5693e+05,355xpa
8842.5000,-2.7986e+05,-3.3285e+05,-3.7508e+05,-1.0685e+05,355xpa
8850.0000,-3.2015e+05,-2.9891e+05,-1.7399e+05,-3.4592e+05,355xpa
8857.5000,-1.4522e+05,-2.9144e+05,-3.2584e+05,-2.0027e+05,355xpa
8865.0000,-3.9314e+05,-1.5877e+05,-2.3850e+05,-2.5388e+05,355xpa
8872.5000,-4.5249e+05,-9.6428e+03,-3.0292e+05,-1.4492e+05,355xpa
8880.0000,-1.0319e+05,-1.0051e+05,-2.8473e+05,-2.0664e+05,355xpa
8887.5000,-1.2747e+05,-2.3720e+05,-1.0587e+05,-3.4885e+05,355xpa
8895.0000,-4.0653e+05,-1.4644e+05,-4.7875e+05,-2.7705e+05,355xpa
8902.5000,-3.2127e+05,-3.6424e+05,-2.4857e+05,-2.5333e+05,355xpa
8910.0000,-1.0659e+05,-7.9675e+04,-1.5215e+05,-1.4077e+05,355xpa
8917.5000,-2.8732e+05,-2.1186e+05,-2.4133e+05,-4.8326e+05,355xpa
8925.0000,-2.1762e+05,-1.7443e+05,-3.3082e+05,-1.2235e+05,355xpa
8932.5000,-2.6125e+05,-1.0982e+05,-9.0727e+04,-1.2526e+05,355xpa
8940.0000,-2.8065e+05,-2.8335e+05,-9.0879e+04,-2.9610e+05,355xpa
8947.5000,-2.5671e+05,-4.1134e+05,-3.1621e+05,-2.5591e+05,355xpa
8955.0000,-4.2834e+05,-2.2723e+05,-3.0315e+05,-2.8623e+05,355xpa
8962.5000,-9.4235e+04,-1.2961e+05,-2.8461e+05,-2.9215e+05,355xpa
8970.0000,-2.1710e+05,-5.6066e+05,-1.9510e+05,-3.4445e+05,355xpa
8977.5000,-3.7860e+05,-1.6556e+05,-2.9648e+05,-1.5112e+05,355xpa
8985.0000,-2.2330e+05,-2.5885e+05,-2.0669e+05,-1.5683e+05,355xpa
8992.5000,-3.2506e+05,-3.4150e+05,-4.8109e+05,-3.2152e+05,355xpa
9000.0000,-2.7071e+05,-4.4309e+03,-3.6934e+05,-5.3048e+04,355xpa
9007.5000,-4.5262e+05,-2.1065e+05,-2.3523e+05,-1.0813e+05,355xpa
9015.0000,-3.2944e+05,-2.6058e+05,-1.8054e+05,-4.2503e+05,355xpa
9022.5000,-1.2861e+05,-2.1687e+05,-2.6912e+05,-2.5470e+05,355xpa
9030.0000,-2.5593e+05,-5.1443e+04,-5.5142e+05,-1.9710e+05,355xpa
9037.5000,-2.9788e+05,-2.7019e+05,-3.1430e+05,-2.0019e+05,355xpa
9045.0000,-1.5421e+05,-3.8985e+05,-1.9560e+05,-2.7538e+05,355xpa
9052.5000,-1.8778e+05,-1.6278e+05,-3.0978e+05,-2.3140e+05,355xpa
9060.0000,-2.5207e+05,-3.4942e+05,-2.6568e+04,-2.8186e+05,355xpa
9067.5000,-3.3608e+05,-3.8900e+05,-2.9410e+05,-3.1854e+05,355xpa
9075.0000,-8.2662e+04,-5.0129e+05,-2.1365e+05,-3.2186e+05,355xpa
9082.5000,-1.8623e+05,-2.9525e+05,-9.6592e+04,-2.2176e+05,355xpa
9090.0000,-4.0776e+05,-3.1533e+05,-4.4397e+05,-2.7532e+05,355xpa
9097.5000,-1.1112e+05,-1.5599e+05,-1.2216e+05,-3.7114e+05,355xpa
9105.0000,-3.8101e+05,-3.4447e+05,-1.8416e+05,-2.5656e+05,355xpa
9112.5000,-3.7601e+05,-1.4243e+05,-1.9572e+05,-3.2452e+05,355xpa
9120.0000,1.2350e+04,-1.9058e+05,-7.1901e+03,-1.7568e+05,355xpa
9127.5000,-2.0220e+05,-2.8407e+05,-2.9801e+05,-2.4937e+05,355xpa
9135.0000,-2.0819e+05,-3.1846e+05,-2.8718e+05,-3.0068e+05,355xpa
9142.5000,-2.0003e+05,-3.3316e+05,-1.5169e+05,-2.7569e+05,355xpa
9150.0000,-3.2235e+05,-4.7839e+05,-3.4204e+05,-2.1940e+05,355xpa
9157.5000,-1.4101e+05,-3.9109e+05,-2.3460e+05,-2.8227e+05,355xpa
9165.0000,-4.0597e+05,-1.4977e+05,-2.1791e+05,-3.0835e+05,355xpa
9172.5000,-1.8995e+05,-2.2700e+05,-4.9768e+05,-1.5489e+05,355xpa
9180.0000,-1.9596e+05,-3.4731e+05,-2.5574e+05,-4.5501e+05,355xpa
9187.5000,-4.5659e+05,-1.0760e+05,-4.3638e+05,-2.4980e+05,355xpa
9195.0000,-2.4531e+05,-5.4329e+05,-4.2277e+05,-2.1582e+05,355xpa
9202.5000,-2.4858e+05,-3.0597e+05,-1.5942e+05,-1.9322e+05,355xpa
9210.0000,-2.8349e+05,-2.2311e+05,-1.5681e+05,-2.8264e+05,355xpa
9217.5000,-1.8893e+05,-2.3499e+05,-1.7722e+05,-3.6084e+05,355xpa
9225.0000,-2.7288e+05,-1.8634e+05,-2.5250e+05,-3.0375e+05,355xpa
9232.5000,-2.0976e+05,-1.4910e+05,-1.8935e+05,-3.0425e+05,355xpa
9240.0000,-3.4030e+05,-3.2294e+05,-4.2100e+04,-1.1089e+05,355xpa
9247.5000,-5.4662e+05,-2.8869e+05,-1.5230e+05,-2.9944e+05,355xpa
9255.0000,-1.4984e+05,-5.3879e+05,-2.4833e+05,-1.0835e+05,355xpa
9262.5000,-1.5008e+05,-4.5535e+05,-2.4582e+05,-1.9574e+05,355xpa
9270.0000,-3.1049e+05,-2.8718e+05,-2.5496e+05,-3.2711e+05,355xpa
9277.5000,-1.7098e+05,-4.5390e+05,-2.2038e+05,-2.2263e+05,355xpa
9285.0000,-2.8228e+05,-5.5690e+05,-2.0612e+05,-4.4779e+04,355xpa
9292.5000,-2.8566e+05,-3.9099e+05,-2.5620e+05,-5.9476e+04,355xpa
9300.0000,-3.2715e+05,-3.1543e+05,-3.4162e+05,-2.5302e+05,355xpa
9307.5000,-4.0695e+05,-1.7795e+05,-2.2767e+05,-2.6224e+05,355xpa
9315.0000,-2.5469e+05,-3.7231e+05,-1.6923e+05,-4.0968e+05,355xpa
9322.5000,-1.8737e+05,-3.0517e+05,-4.0217e+05,-3.5438e+05,355xpa
9330.0000,-4.2662e+05,-3.6467e+05,-9.6027e+04,-2.2811e+05,355xpa
9337.5000,-3.4457e+05,-4.2138e+05,-1.6118e+05,-2.9643e+05,355xpa
9345.0000,-2.0603e+05,-2.6817e+05,-4.8983e+04,-2.0221e+05,355xpa
9352.5000,-4.1978e+05,-4.0199e+05,-3.4252e+05,-2.4995e+05,355xpa
9360.0000,-2.0076e+05,-2.1559e+05,-7.5735e+03,-4.7600e+05,355xpa
9367.5000,-1.6539e+05,-3.0812e+05,-2.1872e+05,-2.3887e+05,355xpa
9375.0000,-2.6990e+05,-1.5076e+05,-1.6844e+05,-3.1967e+05,355xpa
9382.5000,-4.8812e+05,-4.0457e+05,-5.3863e+05,-3.2018e+05,355xpa
9390.0000,-3.2455e+05,-4.4407e+05,-3.3930e+05,-9.3602e+04,355xpa
9397.5000,-2.8018e+05,-4.8068e+05,-1.6925e+05,-1.9850e+05,355xpa
9405.0000,-3.5256e+05,-1.8170e+05,-3.5836e+05,-3.8766e+05,355xpa
9412.5000,-3.5313e+05,-1.8499e+05,-3.3192e+05,-1.8712e+05,355xpa
9420.0000,-2.0935e+05,-3.3264e+05,-1.4300e+05,-2.3854e+05,355xpa
9427.5000,-3.6329e+05,-1.7053e+05,-3.2695e+05,-4.7085e+05,355xpa
9435.0000,-2.1606e+05,-5.2073e+05,-2.6412e+05,-3.3886e+05,355xpa
