station ID = gr (Granada)
system = VELETA
signal = 355, perpendicular, photoncounting, dark-subtracted
date, time= 21.02.2022, 19UTC
range,E,N,S,W,channel
9660.0000,5.6198e+06,7.6303e+06,7.1950e+06,7.6833e+06,355xsp
9667.5000,1.0300e+07,5.5649e+06,7.2058e+06,7.1764e+06,355xsp
9675.0000,7.1971e+06,6.6131e+06,3.0582e+06,7.1870e+06,355xsp
9682.5000,7.7291e+06,9.7481e+06,4.6253e+06,7.7191e+06,355xsp
9690.0000,4.6117e+06,7.6768e+06,7.2396e+06,8.2527e+06,355xsp
9697.5000,6.1855e+06,1.0823e+07,4.1169e+06,8.7878e+06,355xsp
9705.0000,1.0905e+07,9.7941e+06,6.7393e+06,7.7550e+06,355xsp
9712.5000,1.9834e+07,9.2847e+06,7.2760e+06,7.7671e+06,355xsp
9720.0000,1.3039e+07,9.8240e+06,7.8110e+06,7.2544e+06,355xsp
9727.5000,1.5688e+07,6.6857e+06,9.3979e+06,8.3163e+06,355xsp
9735.0000,1.0446e+07,9.3276e+06,1.0467e+07,8.8556e+06,355xsp
9742.5000,8.8807e+06,6.1791e+06,8.3742e+06,5.7060e+06,355xsp
9750.0000,8.3650e+06,8.3002e+06,7.3315e+06,3.6032e+06,355xsp
9757.5000,6.7920e+06,9.8999e+06,3.1105e+06,7.3105e+06,355xsp
9765.0000,7.8613e+06,6.2077e+06,3.6448e+06,4.1443e+06,355xsp
9772.5000,7.3428e+06,6.2167e+06,6.3025e+06,3.6200e+06,355xsp
9780.0000,8.4164e+06,4.6328e+06,6.3118e+06,5.2190e+06,355xsp
9787.5000,1.0026e+07,9.9607e+06,4.1935e+06,5.7593e+06,355xsp
9795.0000,7.3766e+06,5.7127e+06,1.0038e+06,7.8994e+06,355xsp
9802.5000,7.3875e+06,6.7906e+06,2.6059e+06,6.8440e+06,355xsp
9810.0000,1.0607e+07,4.1268e+06,2.0754e+06,5.2512e+06,355xsp
9817.5000,8.4814e+06,6.2747e+06,7.4310e+06,2.0479e+06,355xsp
9825.0000,7.9583e+06,4.6754e+06,4.7618e+06,4.1954e+06,355xsp
9832.5000,7.4330e+06,5.7566e+06,4.7691e+06,4.7385e+06,355xsp
9840.0000,7.4443e+06,8.4552e+06,6.9274e+06,7.4347e+06,355xsp
9847.5000,3.1472e+06,8.4671e+06,4.2453e+06,7.9841e+06,355xsp
9855.0000,4.2308e+06,7.9404e+06,4.2518e+06,6.9177e+06,355xsp
9862.5000,4.2370e+06,7.9525e+06,3.1778e+06,9.6298e+06,355xsp
9870.0000,7.4904e+06,9.5883e+06,4.2646e+06,4.2339e+06,355xsp
9877.5000,9.6717e+06,3.6425e+06,5.3552e+06,6.4072e+06,355xsp
9885.0000,9.1431e+06,6.3608e+06,4.8204e+06,6.9599e+06,355xsp
9892.5000,1.1331e+07,5.8270e+06,1.0807e+07,1.0232e+07,355xsp
9900.0000,1.0260e+07,6.9246e+06,4.2905e+06,4.8041e+06,355xsp
9907.5000,5.3669e+06,9.1162e+06,4.8432e+06,5.3559e+06,355xsp
9915.0000,1.2476e+07,6.9458e+06,5.9415e+06,5.3640e+06,355xsp
9922.5000,5.3825e+06,8.5967e+06,8.1379e+06,3.7323e+06,355xsp
9930.0000,3.7478e+06,8.0618e+06,3.7690e+06,2.6427e+06,355xsp
9937.5000,5.9474e+06,4.7833e+06,3.2264e+06,9.7765e+06,355xsp
9945.0000,6.5052e+06,1.0284e+07,7.0762e+06,5.3966e+06,355xsp
9952.5000,5.4152e+06,6.4482e+06,7.0868e+06,8.7055e+06,355xsp
9960.0000,6.5254e+06,3.7031e+06,5.9954e+06,6.5152e+06,355xsp
9967.5000,4.8795e+06,8.1230e+06,9.3154e+06,4.8695e+06,355xsp
9975.0000,9.3086e+06,5.3719e+06,6.0135e+06,8.7457e+06,355xsp
9982.5000,1.3198e+07,5.9333e+06,3.2556e+06,7.6515e+06,355xsp
9990.0000,1.3218e+07,1.0934e+07,8.2490e+06,4.3370e+06,355xsp
9997.5000,5.4640e+06,1.4839e+07,8.2622e+06,8.2296e+06,355xsp
10005.0000,5.4721e+06,1.0965e+07,9.9434e+06,7.1297e+06,355xsp
10012.5000,5.4803e+06,1.3769e+07,3.2752e+06,6.5840e+06,355xsp
10020.0000,7.1614e+06,1.4346e+07,5.5103e+06,5.4787e+06,355xsp
10027.5000,5.4967e+06,8.2224e+06,3.8435e+06,7.7206e+06,355xsp
10035.0000,5.5055e+06,7.6742e+06,6.6453e+06,5.4947e+06,355xsp
10042.5000,7.7547e+06,6.5653e+06,7.2155e+06,5.5039e+06,355xsp
10050.0000,7.2043e+06,1.0503e+07,4.4217e+06,5.5114e+06,355xsp
10057.5000,8.3390e+06,4.3377e+06,4.4283e+06,8.3288e+06,355xsp
10065.0000,4.9754e+06,5.4692e+06,5.5602e+06,5.5275e+06,355xsp
10072.5000,6.6735e+06,5.4777e+06,2.7513e+06,7.7899e+06,355xsp
10080.0000,9.5049e+06,4.9212e+06,4.4480e+06,1.0626e+07,355xsp
10087.5000,7.2582e+06,4.9286e+06,5.0197e+06,1.0641e+07,355xsp
10095.0000,3.8734e+06,3.8041e+06,6.1594e+06,1.6887e+07,355xsp
10102.5000,3.3123e+06,4.3769e+06,1.6345e+06,1.5208e+07,355xsp
10110.0000,5.0202e+06,7.2212e+06,3.3393e+06,8.4159e+06,355xsp
10117.5000,5.5961e+06,6.0951e+06,3.3444e+06,5.5854e+06,355xsp
10125.0000,6.7431e+06,8.9509e+06,4.4877e+06,7.8713e+06,355xsp
10132.5000,5.6126e+06,7.2537e+06,6.2053e+06,4.4618e+06,355xsp
10140.0000,6.1922e+06,7.2642e+06,4.5013e+06,6.1812e+06,355xsp
10147.5000,7.9172e+06,1.1279e+07,2.7926e+06,6.7631e+06,355xsp
10155.0000,7.3565e+06,7.2856e+06,2.2242e+06,8.4910e+06,355xsp
10162.5000,8.5141e+06,3.8552e+06,3.9475e+06,4.4880e+06,355xsp
10170.0000,9.6754e+06,6.1583e+06,6.8253e+06,7.3673e+06,355xsp
10177.5000,1.3721e+07,9.6195e+06,5.6848e+06,3.3514e+06,355xsp
10185.0000,6.8244e+06,6.7528e+06,6.2695e+06,7.9661e+06,355xsp
10192.5000,6.2562e+06,2.7242e+06,3.9710e+06,1.2596e+07,355xsp
10200.0000,8.5774e+06,5.6169e+06,5.7101e+06,1.0879e+07,355xsp
10207.5000,5.6961e+06,6.7826e+06,3.9826e+06,1.2054e+07,355xsp
10215.0000,6.2842e+06,6.7924e+06,2.2504e+06,1.2649e+07,355xsp
10222.5000,5.7128e+06,5.6420e+06,3.9946e+06,9.1871e+06,355xsp
10230.0000,6.8835e+06,9.7193e+06,7.4875e+06,1.3271e+07,355xsp
10237.5000,4.5654e+06,1.0316e+07,2.8423e+06,1.2126e+07,355xsp
10245.0000,4.5721e+06,7.4153e+06,7.5097e+06,8.0588e+06,355xsp
10252.5000,3.4115e+06,6.8427e+06,4.0178e+06,2.8171e+06,355xsp
10260.0000,7.5088e+06,6.8524e+06,3.4391e+06,5.1595e+06,355xsp
10267.5000,4.5926e+06,1.0376e+07,4.6156e+06,4.5818e+06,355xsp
10275.0000,7.5304e+06,6.8729e+06,2.2768e+06,6.9344e+06,355xsp
10282.5000,2.8443e+06,8.6443e+06,2.8674e+06,6.3566e+06,355xsp
10290.0000,5.2004e+06,9.2453e+06,4.0474e+06,6.3657e+06,355xsp
10297.5000,7.5639e+06,1.0437e+07,4.0533e+06,6.3752e+06,355xsp
10305.0000,6.3949e+06,7.5029e+06,4.0591e+06,4.0252e+06,355xsp
10312.5000,4.6324e+06,9.2855e+06,4.0655e+06,8.1661e+06,355xsp
10320.0000,5.2310e+06,9.2995e+06,2.8882e+06,3.4456e+06,355xsp
10327.5000,3.4616e+06,7.5353e+06,7.6307e+06,6.4122e+06,355xsp
10335.0000,6.4322e+06,6.3598e+06,5.8628e+06,9.3880e+06,355xsp
10342.5000,8.8182e+06,3.9929e+06,1.1192e+06,6.4310e+06,355xsp
10350.0000,4.6665e+06,6.3787e+06,2.3102e+06,6.4404e+06,355xsp
10357.5000,7.6521e+06,8.7717e+06,4.6964e+06,5.2577e+06,355xsp
10365.0000,5.8736e+06,1.2365e+07,3.5100e+06,5.2653e+06,355xsp
10372.5000,4.6870e+06,9.9928e+06,5.3078e+06,6.4681e+06,355xsp
10380.0000,5.2918e+06,1.1205e+07,3.5201e+06,5.8792e+06,355xsp
10387.5000,5.8985e+06,1.0621e+07,4.1243e+06,7.6851e+06,355xsp
10395.0000,5.9071e+06,1.2438e+07,5.9307e+06,8.2965e+06,355xsp
10402.5000,8.9206e+06,6.4431e+06,5.3380e+06,5.9048e+06,355xsp
10410.0000,5.9244e+06,8.2594e+06,3.5406e+06,5.3111e+06,355xsp
10417.5000,7.1380e+06,8.8730e+06,5.3541e+06,8.3324e+06,355xsp
10425.0000,8.3556e+06,7.0749e+06,5.3613e+06,4.7234e+06,355xsp
10432.5000,2.9279e+06,7.6894e+06,2.3472e+06,4.7298e+06,355xsp
10440.0000,5.9585e+06,8.9111e+06,2.9557e+06,5.9475e+06,355xsp
10447.5000,8.3921e+06,1.0137e+07,5.3861e+06,8.9868e+06,355xsp
10455.0000,1.3876e+07,7.7224e+06,5.3925e+06,4.7503e+06,355xsp
10462.5000,1.3284e+07,6.5178e+06,2.9686e+06,8.4045e+06,355xsp
10470.0000,1.2087e+07,6.5271e+06,1.7556e+06,5.3726e+06,355xsp
10477.5000,9.0500e+06,7.1461e+06,2.3676e+06,4.7707e+06,355xsp
10485.0000,6.0099e+06,1.3877e+07,2.9814e+06,4.7774e+06,355xsp
10492.5000,8.4644e+06,1.5733e+07,2.9855e+06,6.0072e+06,355xsp
10500.0000,8.4767e+06,1.2078e+07,4.8265e+06,5.4038e+06,355xsp
10507.5000,5.4227e+06,1.5165e+07,4.2203e+06,4.1849e+06,355xsp
10515.0000,1.0343e+07,8.4268e+06,2.9984e+06,6.0333e+06,355xsp
10522.5000,3.5935e+06,1.0899e+07,2.3881e+06,9.1171e+06,355xsp
10530.0000,2.9829e+06,5.9863e+06,2.3914e+06,1.7404e+06,355xsp
10537.5000,2.9872e+06,7.8458e+06,4.2443e+06,3.5923e+06,355xsp
10545.0000,7.3141e+06,8.4735e+06,4.2503e+06,6.0676e+06,355xsp
10552.5000,4.8506e+06,4.7752e+06,4.8750e+06,6.0759e+06,355xsp
10560.0000,5.4767e+06,6.6399e+06,4.2625e+06,6.7039e+06,355xsp
10567.5000,7.3450e+06,6.0290e+06,7.9897e+06,5.4732e+06,355xsp
10575.0000,4.8713e+06,8.5230e+06,3.0329e+06,6.1018e+06,355xsp
10582.5000,4.8785e+06,1.4138e+07,3.6588e+06,6.7330e+06,355xsp
10590.0000,6.7537e+06,1.1666e+07,2.4189e+06,4.2509e+06,355xsp
10597.5000,6.7634e+06,1.2304e+07,2.4221e+06,8.6233e+06,355xsp
10605.0000,8.0224e+06,1.2319e+07,2.4255e+06,1.0511e+07,355xsp
10612.5000,7.4082e+06,7.9573e+06,3.6795e+06,3.0184e+06,355xsp
10620.0000,5.5391e+06,7.3428e+06,3.6851e+06,4.9013e+06,355xsp
10627.5000,8.0561e+06,8.6072e+06,6.1987e+06,6.7907e+06,355xsp
10635.0000,3.0426e+06,6.1062e+06,6.2075e+06,5.5433e+06,355xsp
10642.5000,4.9339e+06,6.7440e+06,3.0715e+06,8.0673e+06,355xsp
10650.0000,7.4602e+06,6.7535e+06,3.0758e+06,4.9292e+06,355xsp
10657.5000,4.3172e+06,8.0249e+06,3.7109e+06,4.9359e+06,355xsp
10665.0000,7.4814e+06,6.7726e+06,4.3492e+06,3.6800e+06,355xsp
10672.5000,4.9616e+06,4.8845e+06,6.2515e+06,8.7483e+06,355xsp
10680.0000,1.1304e+07,8.0585e+06,5.6267e+06,8.1241e+06,355xsp
10687.5000,8.7817e+06,6.1666e+06,5.0003e+06,6.2324e+06,355xsp
10695.0000,1.0700e+07,6.8105e+06,5.0077e+06,6.2414e+06,355xsp
10702.5000,1.2626e+07,4.9118e+06,3.7426e+06,6.8865e+06,355xsp
10710.0000,1.2642e+07,8.7411e+06,8.2064e+06,6.8962e+06,355xsp
10717.5000,9.4697e+06,8.7536e+06,2.4772e+06,1.8029e+06,355xsp
10725.0000,8.2046e+06,8.1281e+06,2.4806e+06,3.7213e+06,355xsp
10732.5000,5.6576e+06,4.9394e+06,3.7634e+06,6.9247e+06,355xsp
10740.0000,7.5877e+06,6.8680e+06,4.4091e+06,5.0129e+06,355xsp
10747.5000,6.9564e+06,4.3121e+06,3.7738e+06,4.3790e+06,355xsp
10755.0000,8.8931e+06,5.6025e+06,6.3484e+06,6.9547e+06,355xsp
10762.5000,6.3320e+06,1.1401e+07,1.0220e+07,6.9635e+06,355xsp
10770.0000,1.0206e+07,7.5517e+06,1.2171e+07,7.6176e+06,355xsp
10777.5000,8.2853e+06,7.5612e+06,1.6060e+07,5.6928e+06,355xsp
10785.0000,7.0052e+06,1.7587e+06,7.0335e+06,3.7630e+06,355xsp
10792.5000,5.4677e+05,7.5825e+06,3.1589e+06,7.0025e+06,355xsp
10800.0000,1.1951e+06,6.2974e+06,3.8108e+06,8.9555e+06,355xsp
10807.5000,6.3853e+06,1.2146e+07,3.8161e+06,7.0218e+06,355xsp
10815.0000,8.3428e+06,5.6654e+06,3.8218e+06,7.6818e+06,355xsp
10822.5000,1.8507e+06,5.6731e+06,5.7787e+06,6.3915e+06,355xsp
10830.0000,1.8529e+06,5.6809e+06,2.5295e+06,3.7945e+06,355xsp
10837.5000,5.7687e+06,4.3843e+06,2.5331e+06,5.1043e+06,355xsp
10845.0000,5.7763e+06,5.0435e+06,5.1490e+06,7.0706e+06,355xsp
10852.5000,1.0363e+07,6.3585e+06,7.1189e+06,3.1563e+06,355xsp
10860.0000,7.7573e+06,5.7125e+06,3.8533e+06,5.1258e+06,355xsp
10867.5000,7.1123e+06,5.0644e+06,4.5144e+06,7.7560e+06,355xsp
10875.0000,5.1516e+06,5.7282e+06,3.2073e+06,2.5128e+06,355xsp
10882.5000,3.8435e+06,3.1059e+06,3.8691e+06,3.8315e+06,355xsp
10890.0000,4.5074e+06,1.5628e+07,3.2160e+06,3.1782e+06,355xsp
10897.5000,7.8118e+06,1.3671e+07,2.5611e+06,6.4803e+06,355xsp
10905.0000,9.1429e+06,1.5012e+07,7.8474e+06,5.1679e+06,355xsp
10912.5000,3.2035e+06,1.8342e+07,5.2133e+06,4.5137e+06,355xsp
10920.0000,1.8838e+06,1.1738e+07,3.8959e+06,5.1821e+06,355xsp
10927.5000,2.5494e+06,7.7733e+06,5.8646e+05,3.8632e+06,355xsp
10935.0000,3.8808e+06,7.1199e+06,3.2427e+06,5.1964e+06,355xsp
10942.5000,3.8868e+06,9.1250e+06,3.2473e+06,7.8634e+06,355xsp
10950.0000,3.2261e+06,4.4759e+06,3.9173e+06,7.8741e+06,355xsp
10957.5000,6.5639e+06,4.4820e+06,1.9227e+06,4.5511e+06,355xsp
10965.0000,5.2374e+06,7.1587e+06,3.2605e+06,9.8997e+06,355xsp
10972.5000,6.5815e+06,6.4999e+06,7.2763e+06,5.2320e+06,355xsp
10980.0000,4.5826e+06,4.5006e+06,7.9565e+06,5.2394e+06,355xsp
10987.5000,5.9293e+06,7.1882e+06,3.9446e+06,1.8948e+06,355xsp
10995.0000,5.9377e+06,5.8552e+06,1.2650e+06,9.9537e+06,355xsp
11002.5000,5.9455e+06,5.1912e+06,4.6273e+06,1.1315e+07,355xsp
11010.0000,3.9345e+06,3.8518e+06,5.3071e+06,1.2004e+07,355xsp
11017.5000,3.9394e+06,4.8746e+05,5.3140e+06,9.9987e+06,355xsp
11025.0000,-1.0418e+05,8.5878e+06,1.9467e+06,7.3078e+06,355xsp
11032.5000,4.6264e+06,9.9515e+06,3.9767e+06,9.3453e+06,355xsp
11040.0000,7.3402e+06,9.2883e+06,2.6285e+06,5.9736e+06,355xsp
11047.5000,2.6058e+06,3.2005e+06,3.3100e+06,9.3712e+06,355xsp
11055.0000,3.9663e+06,7.2773e+06,-7.8293e+04,7.3474e+06,355xsp
11062.5000,4.6512e+06,7.2873e+06,3.3186e+06,4.6387e+06,355xsp
11070.0000,5.3380e+06,5.2558e+06,3.3232e+06,3.2841e+06,355xsp
11077.5000,6.7083e+06,4.5807e+06,2.6465e+06,3.9700e+06,355xsp
11085.0000,8.7645e+06,9.3637e+06,6.0341e+05,5.3402e+06,355xsp
11092.5000,3.9934e+06,6.6432e+06,2.6542e+06,5.3471e+06,355xsp
11100.0000,8.1043e+06,1.0076e+07,6.0778e+06,1.0831e+07,355xsp
11107.5000,6.7448e+06,1.3514e+07,5.4009e+06,1.3587e+07,355xsp
11115.0000,2.6377e+06,9.4149e+06,4.0362e+06,1.0174e+07,355xsp
11122.5000,4.7020e+06,1.4926e+07,1.0915e+07,1.2937e+07,355xsp
11130.0000,1.9569e+06,1.2882e+07,9.5538e+06,7.4477e+06,355xsp
11137.5000,1.9597e+06,7.3873e+06,1.3700e+07,4.7018e+06,355xsp
11145.0000,4.7209e+06,1.1538e+07,7.5071e+06,5.3979e+06,355xsp
11152.5000,6.1085e+06,1.5007e+07,1.3013e+06,6.7866e+06,355xsp
11160.0000,5.4254e+06,1.1570e+07,4.7606e+06,6.1043e+06,355xsp
11167.5000,5.4325e+06,8.1189e+06,5.4600e+06,2.6497e+06,355xsp
11175.0000,4.7465e+06,1.5070e+07,4.7735e+06,5.4271e+06,355xsp
11182.5000,4.7528e+06,1.4396e+07,3.3910e+06,7.5176e+06,355xsp
11190.0000,4.0638e+06,3.9790e+06,4.7863e+06,6.1370e+06,355xsp
11197.5000,4.0696e+06,4.6804e+06,4.0965e+06,5.4491e+06,355xsp
11205.0000,6.1666e+06,4.6868e+06,5.4965e+06,3.3650e+06,355xsp
11212.5000,5.9016e+05,4.6929e+06,4.1075e+06,5.4636e+06,355xsp
11220.0000,7.5809e+06,4.0002e+06,4.1133e+06,6.8691e+06,355xsp
11227.5000,7.5911e+06,5.4055e+06,3.4187e+06,2.6784e+06,355xsp
11235.0000,2.6952e+06,6.1138e+06,2.7222e+06,6.8876e+06,355xsp
11242.5000,6.2076e+06,6.1221e+06,1.3224e+06,2.6855e+06,355xsp
11250.0000,2.0281e+07,6.1299e+06,2.7295e+06,9.0163e+06,355xsp
11257.5000,2.2423e+07,4.7307e+06,4.1405e+06,1.0439e+07,355xsp
11265.0000,1.8927e+07,2.6233e+06,6.2316e+05,9.7451e+06,355xsp
11272.5000,1.4713e+07,4.0379e+06,-8.1404e+04,9.7570e+06,355xsp
11280.0000,7.6646e+06,3.3366e+06,1.0517e+07,1.4014e+07,355xsp
11287.5000,8.3815e+06,7.5866e+06,2.7477e+06,1.4034e+07,355xsp
11295.0000,4.1406e+06,2.6372e+06,7.0019e+06,7.6701e+06,355xsp
11302.5000,5.9967e+05,7.6069e+06,6.3016e+06,4.1328e+06,355xsp
11310.0000,4.1516e+06,1.6855e+07,2.7586e+06,4.1384e+06,355xsp
11317.5000,7.0024e+06,1.7590e+07,4.8958e+06,4.8555e+06,355xsp
11325.0000,7.0114e+06,1.3337e+07,7.7531e+06,5.5738e+06,355xsp
11332.5000,2.0289e+06,8.3612e+06,1.2045e+07,6.2943e+06,355xsp
11340.0000,4.1735e+06,5.5146e+06,1.2775e+07,4.8745e+06,355xsp
11347.5000,3.4642e+06,4.0918e+06,1.0646e+07,5.5963e+06,355xsp
11355.0000,6.3324e+06,2.6654e+06,6.3608e+06,3.4554e+06,355xsp
11362.5000,5.6240e+06,4.1024e+06,2.0675e+06,6.3280e+06,355xsp
11370.0000,4.1956e+06,6.2620e+06,4.2237e+06,7.0548e+06,355xsp
11377.5000,5.6387e+06,6.2702e+06,2.7917e+06,4.1878e+06,355xsp
11385.0000,4.2066e+06,6.2780e+06,6.3651e+05,5.6334e+06,355xsp
11392.5000,3.4918e+06,7.7288e+06,2.7990e+06,6.3615e+06,355xsp
11400.0000,6.3827e+06,7.7380e+06,7.1330e+06,4.2045e+06,355xsp
11407.5000,6.3913e+06,5.5802e+06,2.8067e+06,2.7649e+06,355xsp
11415.0000,3.5054e+06,2.6936e+06,2.0866e+06,5.6636e+06,355xsp
11422.5000,1.3369e+06,1.9726e+06,2.0896e+06,1.3235e+06,355xsp
11430.0000,7.1419e+06,4.8775e+06,3.5428e+06,7.1288e+06,355xsp
11437.5000,4.2455e+06,4.8833e+06,-8.3805e+04,2.7798e+06,355xsp
11445.0000,8.6160e+06,5.6172e+06,2.8250e+06,4.9651e+06,355xsp
11452.5000,4.2567e+06,5.6243e+06,1.0116e+07,4.9718e+06,355xsp
11460.0000,7.9088e+06,5.6319e+06,9.3988e+06,4.2488e+06,355xsp
11467.5000,7.9193e+06,2.7185e+06,1.0871e+07,2.0639e+06,355xsp
11475.0000,5.7357e+06,3.4529e+06,5.7653e+06,4.2601e+06,355xsp
11482.5000,5.7433e+06,4.1895e+06,4.3081e+06,4.9976e+06,355xsp
11490.0000,5.7510e+06,4.1951e+06,4.3133e+06,3.5382e+06,355xsp
11497.5000,5.7583e+06,9.3396e+06,2.1171e+06,5.7446e+06,355xsp
11505.0000,8.7061e+06,7.1462e+06,2.1197e+06,6.4873e+06,355xsp
11512.5000,5.7735e+06,4.9479e+06,2.1224e+06,7.2318e+06,355xsp
11520.0000,4.3072e+06,7.9029e+06,4.3358e+06,6.5045e+06,355xsp
11527.5000,6.5272e+06,5.6982e+06,3.6036e+06,5.7753e+06,355xsp
11535.0000,5.0571e+06,4.9667e+06,1.3923e+06,4.3045e+06,355xsp
11542.5000,6.5441e+06,6.4534e+06,2.1337e+06,5.7901e+06,355xsp
11550.0000,4.3295e+06,9.4247e+06,6.5509e+05,3.5751e+06,355xsp
11557.5000,4.3354e+06,7.2115e+06,4.3642e+06,2.8381e+06,355xsp
11565.0000,4.3416e+06,6.4784e+06,6.5978e+06,7.2982e+06,355xsp
11572.5000,5.8337e+06,1.1693e+07,2.1448e+06,6.5637e+06,355xsp
11580.0000,7.3307e+06,5.7505e+06,5.1258e+06,7.3169e+06,355xsp
11587.5000,4.3578e+06,5.0134e+06,5.8784e+06,5.0895e+06,355xsp
11595.0000,3.6168e+06,2.0328e+06,7.3791e+06,2.8567e+06,355xsp
11602.5000,8.1072e+06,8.0159e+06,2.9031e+06,8.0929e+06,355xsp
11610.0000,7.3685e+06,4.2835e+06,4.4037e+06,3.6123e+06,355xsp
11617.5000,5.8791e+06,3.5393e+06,2.9114e+06,2.8677e+06,355xsp
11625.0000,6.6375e+06,5.7950e+06,2.1646e+06,3.6217e+06,355xsp
11632.5000,5.1436e+06,2.7973e+06,6.6448e+05,4.3777e+06,355xsp
11640.0000,4.3974e+06,5.8099e+06,4.4269e+06,3.6310e+06,355xsp
11647.5000,5.9095e+06,7.3242e+06,6.6620e+05,5.8958e+06,355xsp
11655.0000,3.6543e+06,6.5793e+06,6.6715e+05,4.3949e+06,355xsp
11662.5000,4.4147e+06,5.0772e+06,4.4436e+06,3.6453e+06,355xsp
11670.0000,2.9076e+06,3.5719e+06,4.4493e+06,3.6500e+06,355xsp
11677.5000,8.2124e+06,1.3047e+06,2.1839e+06,7.4408e+06,355xsp
11685.0000,8.2234e+06,4.3392e+06,1.4286e+06,5.1756e+06,355xsp
11692.5000,5.1966e+06,3.5851e+06,3.7075e+06,-1.3121e+05,355xsp
11700.0000,2.9226e+06,6.6311e+06,6.7528e+06,4.4288e+06,355xsp
11707.5000,2.1653e+06,6.6396e+06,1.2091e+07,2.9123e+06,355xsp
11715.0000,3.6924e+06,5.1235e+06,6.7722e+06,7.4884e+06,355xsp
11722.5000,8.2752e+06,5.1299e+06,1.4379e+06,3.6829e+06,355xsp
11730.0000,7.5220e+06,8.1928e+06,1.4398e+06,9.0369e+06,355xsp
11737.5000,4.4713e+06,4.3777e+06,2.2064e+06,1.3974e+06,355xsp
11745.0000,2.9451e+06,7.4477e+06,3.7409e+06,2.9310e+06,355xsp
11752.5000,5.2497e+06,4.3893e+06,9.8856e+06,6.7694e+06,355xsp
11760.0000,4.4883e+06,2.8588e+06,9.1304e+06,4.4742e+06,355xsp
11767.5000,3.7255e+06,5.1692e+06,9.9119e+06,2.9421e+06,355xsp
11775.0000,1.0661e+07,5.9456e+06,8.3807e+06,5.2556e+06,355xsp
11782.5000,8.3636e+06,1.0580e+07,3.7648e+06,6.0331e+06,355xsp
11790.0000,1.0691e+07,5.1892e+06,4.5414e+06,2.1816e+06,355xsp
11797.5000,1.0704e+07,5.9682e+06,4.5471e+06,2.1846e+06,355xsp
11805.0000,6.5427e+05,4.4282e+06,4.5531e+06,3.7346e+06,355xsp
11812.5000,1.4297e+06,5.2090e+06,6.8840e+06,4.5143e+06,355xsp
11820.0000,5.3104e+06,2.8882e+06,4.5646e+06,6.8474e+06,355xsp
11827.5000,6.0935e+06,5.9987e+06,1.4636e+06,5.3037e+06,355xsp
11835.0000,3.7684e+06,9.1178e+06,5.3538e+06,5.3093e+06,355xsp
11842.5000,6.5834e+05,4.4564e+06,3.8034e+06,4.5372e+06,355xsp
11850.0000,7.6765e+06,2.9031e+06,4.5881e+06,7.6627e+06,355xsp
11857.5000,2.2211e+06,6.0291e+06,2.2517e+06,5.3295e+06,355xsp
11865.0000,6.9141e+06,3.6917e+06,1.4729e+06,1.4280e+06,355xsp
11872.5000,4.5748e+06,5.6605e+05,3.8228e+06,5.3436e+06,355xsp
11880.0000,1.0851e+07,6.8359e+06,5.3948e+06,1.4315e+06,355xsp
11887.5000,7.7250e+06,8.4150e+06,2.2631e+06,3.7871e+06,355xsp
11895.0000,4.5925e+06,6.8540e+06,2.2658e+06,3.7919e+06,355xsp
11902.5000,5.3846e+06,3.7151e+06,3.8422e+06,5.3703e+06,355xsp
11910.0000,6.6586e+05,6.8707e+06,1.4841e+06,3.8017e+06,355xsp
11917.5000,4.6095e+06,5.3016e+06,9.3739e+06,4.5950e+06,355xsp
11925.0000,6.1945e+06,1.3207e+07,9.3874e+06,6.1802e+06,355xsp
11932.5000,1.0159e+07,1.1644e+07,6.2348e+06,4.6069e+06,355xsp
11940.0000,1.2554e+07,1.1660e+07,6.2412e+06,3.8206e+06,355xsp
11947.5000,1.2563e+07,1.2467e+07,1.2595e+07,4.6180e+06,355xsp
11955.0000,8.6087e+06,1.1685e+07,9.4337e+06,9.3881e+06,355xsp
11962.5000,9.4134e+06,5.3417e+06,7.0593e+06,1.2579e+07,355xsp
11970.0000,1.4203e+07,3.7573e+06,2.2945e+06,7.8199e+06,355xsp
11977.5000,1.8204e+07,6.9485e+06,3.0940e+06,9.4215e+06,355xsp
11985.0000,1.4239e+07,6.1595e+06,3.0979e+06,5.4447e+06,355xsp
11992.5000,7.8625e+06,7.7646e+06,3.9002e+06,7.8473e+06,355xsp
12000.0000,5.4731e+06,4.5757e+06,2.3062e+06,9.4571e+06,355xsp
12007.5000,2.2777e+06,2.9803e+06,7.0812e+05,1.2675e+07,355xsp
12015.0000,4.6852e+06,4.5873e+06,-8.9386e+05,1.2692e+07,355xsp
12022.5000,3.8884e+06,1.3829e+06,7.0979e+05,1.5114e+07,355xsp
12030.0000,6.3042e+06,4.5990e+06,1.5142e+06,7.0940e+06,355xsp
12037.5000,3.8980e+06,6.2136e+06,7.1482e+06,7.1021e+06,355xsp
12045.0000,3.0976e+06,3.8046e+06,6.3518e+06,2.2772e+06,355xsp
12052.5000,6.3276e+06,7.0357e+06,6.3602e+06,6.6698e+05,355xsp
12060.0000,5.5282e+06,5.4295e+06,3.9442e+06,3.8978e+06,355xsp
12067.5000,2.3005e+06,4.6273e+06,2.3320e+06,3.0942e+06,355xsp
12075.0000,4.7322e+06,3.0140e+06,1.5255e+06,6.3369e+06,355xsp
