station ID = gr (Granada)
system = VELETA
signal = 387, total, analog, dark-subtracted
date, time= 21.02.2022, 19UTC
range,E,N,S,W,channel
6802.5000,-1.8813e+01,-9.0146e+00,-1.9989e+01,-2.3516e+01,387xta
6810.0000,-1.8855e+01,-9.0345e+00,-2.0033e+01,-2.3568e+01,387xta
6817.5000,-1.8896e+01,-9.0544e+00,-2.0077e+01,-2.3620e+01,387xta
6825.0000,-1.8938e+01,-9.0744e+00,-2.0121e+01,-2.3672e+01,387xta
6832.5000,-1.8979e+01,-9.0943e+00,-2.0166e+01,-2.3724e+01,387xta
6840.0000,-1.9021e+01,-9.1143e+00,-2.0210e+01,-2.3776e+01,387xta
6847.5000,-1.9063e+01,-9.1343e+00,-2.0254e+01,-2.3829e+01,387xta
6855.0000,-1.9105e+01,-9.1543e+00,-2.0299e+01,-2.3881e+01,387xta
6862.5000,-1.9146e+01,-9.1744e+00,-2.0343e+01,-2.3933e+01,387xta
6870.0000,-1.9188e+01,-9.1944e+00,-2.0388e+01,-2.3985e+01,387xta
6877.5000,-1.9230e+01,-9.2145e+00,-2.0432e+01,-2.4038e+01,387xta
6885.0000,-1.9272e+01,-9.2346e+00,-2.0477e+01,-2.4090e+01,387xta
6892.5000,-1.9314e+01,-9.2547e+00,-2.0521e+01,-2.4143e+01,387xta
6900.0000,-1.9356e+01,-9.2749e+00,-2.0566e+01,-2.4195e+01,387xta
6907.5000,-1.9398e+01,-9.2951e+00,-2.0611e+01,-2.4248e+01,387xta
6915.0000,-1.9441e+01,-9.3153e+00,-2.0656e+01,-2.4301e+01,387xta
6922.5000,-1.9483e+01,-9.3355e+00,-2.0700e+01,-2.4353e+01,387xta
6930.0000,-1.9525e+01,-9.3557e+00,-2.0745e+01,-2.4406e+01,387xta
6937.5000,-1.9567e+01,-9.3760e+00,-2.0790e+01,-2.4459e+01,387xta
6945.0000,-1.9610e+01,-9.3963e+00,-2.0835e+01,-2.4512e+01,387xta
6952.5000,-1.9652e+01,-9.4166e+00,-2.0880e+01,-2.4565e+01,387xta
6960.0000,-1.9694e+01,-9.4369e+00,-2.0925e+01,-2.4618e+01,387xta
6967.5000,-1.9737e+01,-9.4573e+00,-2.0970e+01,-2.4671e+01,387xta
6975.0000,-1.9779e+01,-9.4776e+00,-2.1016e+01,-2.4724e+01,387xta
6982.5000,-1.9822e+01,-9.4980e+00,-2.1061e+01,-2.4777e+01,387xta
6990.0000,-1.9865e+01,-9.5184e+00,-2.1106e+01,-2.4831e+01,387xta
6997.5000,-1.9907e+01,-9.5389e+00,-2.1151e+01,-2.4884e+01,387xta
7005.0000,-1.9950e+01,-9.5593e+00,-2.1197e+01,-2.4937e+01,387xta
7012.5000,-1.9993e+01,-9.5798e+00,-2.1242e+01,-2.4991e+01,387xta
7020.0000,-2.0035e+01,-9.6003e+00,-2.1288e+01,-2.5044e+01,387xta
7027.5000,-2.0078e+01,-9.6208e+00,-2.1333e+01,-2.5098e+01,387xta
7035.0000,-2.0121e+01,-9.6414e+00,-2.1379e+01,-2.5151e+01,387xta
7042.5000,-2.0164e+01,-9.6620e+00,-2.1424e+01,-2.5205e+01,387xta
7050.0000,-2.0207e+01,-9.6825e+00,-2.1470e+01,-2.5259e+01,387xta
7057.5000,-2.0250e+01,-9.7032e+00,-2.1516e+01,-2.5313e+01,387xta
7065.0000,-2.0293e+01,-9.7238e+00,-2.1561e+01,-2.5366e+01,387xta
7072.5000,-2.0336e+01,-9.7444e+00,-2.1607e+01,-2.5420e+01,387xta
7080.0000,-2.0379e+01,-9.7651e+00,-2.1653e+01,-2.5474e+01,387xta
7087.5000,-2.0423e+01,-9.7858e+00,-2.1699e+01,-2.5528e+01,387xta
7095.0000,-2.0466e+01,-9.8065e+00,-2.1745e+01,-2.5582e+01,387xta
7102.5000,-2.0509e+01,-9.8273e+00,-2.1791e+01,-2.5636e+01,387xta
7110.0000,-2.0552e+01,-9.8481e+00,-2.1837e+01,-2.5691e+01,387xta
7117.5000,-2.0596e+01,-9.8688e+00,-2.1883e+01,-2.5745e+01,387xta
7125.0000,-2.0639e+01,-9.8896e+00,-2.1929e+01,-2.5799e+01,387xta
7132.5000,-2.0683e+01,-9.9105e+00,-2.1975e+01,-2.5853e+01,387xta
7140.0000,-2.0726e+01,-9.9313e+00,-2.2022e+01,-2.5908e+01,387xta
7147.5000,-2.0770e+01,-9.9522e+00,-2.2068e+01,-2.5962e+01,387xta
7155.0000,-2.0813e+01,-9.9731e+00,-2.2114e+01,-2.6017e+01,387xta
7162.5000,1.7177e+03,-9.9940e+00,-2.2161e+01,-2.6071e+01,387xta
7170.0000,-2.0901e+01,-1.0015e+01,-2.2207e+01,-2.6126e+01,387xta
7177.5000,-2.0945e+01,-1.0036e+01,-2.2254e+01,-2.6181e+01,387xta
7185.0000,-2.0988e+01,-1.0057e+01,-2.2300e+01,-2.6235e+01,387xta
7192.5000,-2.1032e+01,-1.0078e+01,-2.2347e+01,-2.6290e+01,387xta
7200.0000,-2.1076e+01,-1.0099e+01,-2.2393e+01,-2.6345e+01,387xta
7207.5000,-2.1120e+01,-1.0120e+01,-2.2440e+01,-2.6400e+01,387xta
7215.0000,-2.1164e+01,-1.0141e+01,-2.2487e+01,-2.6455e+01,387xta
7222.5000,-2.1208e+01,-1.0162e+01,-2.2533e+01,-2.6510e+01,387xta
7230.0000,-2.1252e+01,-1.0183e+01,-2.2580e+01,-2.6565e+01,387xta
7237.5000,-2.1296e+01,-1.0204e+01,-2.2627e+01,-2.6620e+01,387xta
7245.0000,-2.1340e+01,-1.0226e+01,-2.2674e+01,-2.6675e+01,387xta
7252.5000,-2.1385e+01,-1.0247e+01,-2.2721e+01,-2.6731e+01,387xta
7260.0000,-2.1429e+01,-1.0268e+01,-2.2768e+01,-2.6786e+01,387xta
7267.5000,-2.1473e+01,-1.0289e+01,-2.2815e+01,-2.6841e+01,387xta
7275.0000,-2.1517e+01,-1.0310e+01,-2.2862e+01,-2.6897e+01,387xta
7282.5000,-2.1562e+01,-1.0332e+01,-2.2909e+01,-2.6952e+01,387xta
7290.0000,-2.1606e+01,-1.0353e+01,-2.2957e+01,-2.7008e+01,387xta
7297.5000,-2.1651e+01,-1.0374e+01,-2.3004e+01,-2.7063e+01,387xta
7305.0000,-2.1695e+01,-1.0396e+01,-2.3051e+01,-2.7119e+01,387xta
7312.5000,-2.1740e+01,-1.0417e+01,-2.3099e+01,-2.7175e+01,387xta
7320.0000,-2.1784e+01,-1.0438e+01,-2.3146e+01,-2.7231e+01,387xta
7327.5000,-2.1829e+01,-1.0460e+01,-2.3193e+01,-2.7286e+01,387xta
7335.0000,-2.1874e+01,-1.0481e+01,-2.3241e+01,-2.7342e+01,387xta
7342.5000,-2.1919e+01,-1.0503e+01,-2.3288e+01,-2.7398e+01,387xta
7350.0000,-2.1963e+01,-1.0524e+01,-2.3336e+01,-2.7454e+01,387xta
7357.5000,-2.2008e+01,-1.0546e+01,-2.3384e+01,-2.7510e+01,387xta
7365.0000,-2.2053e+01,-1.0567e+01,-2.3431e+01,-2.7566e+01,387xta
7372.5000,-2.2098e+01,-1.0589e+01,-2.3479e+01,-2.7623e+01,387xta
7380.0000,-2.2143e+01,-1.0610e+01,-2.3527e+01,-2.7679e+01,387xta
7387.5000,-2.2188e+01,-1.0632e+01,-2.3575e+01,-2.7735e+01,387xta
7395.0000,-2.2233e+01,-1.0653e+01,-2.3623e+01,-2.7791e+01,387xta
7402.5000,-2.2278e+01,-1.0675e+01,-2.3671e+01,-2.7848e+01,387xta
7410.0000,-2.2323e+01,-1.0697e+01,-2.3719e+01,-2.7904e+01,387xta
7417.5000,-2.2369e+01,-1.0718e+01,-2.3767e+01,-2.7961e+01,387xta
7425.0000,-2.2414e+01,-1.0740e+01,-2.3815e+01,-2.8017e+01,387xta
7432.5000,-2.2459e+01,-1.0762e+01,-2.3863e+01,-2.8074e+01,387xta
7440.0000,-2.2505e+01,-1.0783e+01,-2.3911e+01,-2.8131e+01,387xta
7447.5000,-2.2550e+01,-1.0805e+01,-2.3959e+01,-2.8187e+01,387xta
7455.0000,-2.2595e+01,-1.0827e+01,-2.4008e+01,-2.8244e+01,387xta
7462.5000,-2.2641e+01,-1.0849e+01,-2.4056e+01,-2.8301e+01,387xta
7470.0000,-2.2686e+01,-1.0871e+01,-2.4104e+01,-2.8358e+01,387xta
7477.5000,-2.2732e+01,-1.0892e+01,-2.4153e+01,-2.8415e+01,387xta
7485.0000,-2.2778e+01,-1.0914e+01,-2.4201e+01,-2.8472e+01,387xta
7492.5000,-2.2823e+01,-1.0936e+01,-2.4250e+01,-2.8529e+01,387xta
7500.0000,-2.2869e+01,-1.0958e+01,-2.4298e+01,-2.8586e+01,387xta
7507.5000,-2.2915e+01,-1.0980e+01,-2.4347e+01,-2.8643e+01,387xta
7515.0000,-2.2961e+01,-1.1002e+01,-2.4396e+01,-2.8701e+01,387xta
7522.5000,-2.3006e+01,-1.1024e+01,-2.4444e+01,-2.8758e+01,387xta
7530.0000,-2.3052e+01,-1.1046e+01,-2.4493e+01,-2.8815e+01,387xta
7537.5000,-2.3098e+01,-1.1068e+01,-2.4542e+01,-2.8873e+01,387xta
7545.0000,-2.3144e+01,-1.1090e+01,-2.4591e+01,-2.8930e+01,387xta
7552.5000,-2.3190e+01,-1.1112e+01,-2.4640e+01,-2.8988e+01,387xta
7560.0000,-2.3236e+01,-1.1134e+01,-2.4689e+01,-2.9045e+01,387xta
7567.5000,-2.3282e+01,-1.1156e+01,-2.4738e+01,-2.9103e+01,387xta
7575.0000,-2.3329e+01,-1.1178e+01,-2.4787e+01,-2.9161e+01,387xta
7582.5000,-2.3375e+01,-1.1200e+01,-2.4836e+01,-2.9219e+01,387xta
7590.0000,-2.3421e+01,-1.1223e+01,-2.4885e+01,-2.9276e+01,387xta
7597.5000,-2.3467e+01,-1.1245e+01,-2.4934e+01,-2.9334e+01,387xta
7605.0000,-2.3514e+01,-1.1267e+01,-2.4983e+01,-2.9392e+01,387xta
7612.5000,-2.3560e+01,-1.1289e+01,-2.5033e+01,-2.9450e+01,387xta
7620.0000,-2.3607e+01,-1.1312e+01,-2.5082e+01,-2.9508e+01,387xta
7627.5000,-2.3653e+01,-1.1334e+01,-2.5131e+01,-2.9566e+01,387xta
7635.0000,-2.3700e+01,-1.1356e+01,-2.5181e+01,-2.9625e+01,387xta
7642.5000,-2.3746e+01,-1.1378e+01,-2.5230e+01,-2.9683e+01,387xta
7650.0000,-2.3793e+01,-1.1401e+01,-2.5280e+01,-2.9741e+01,387xta
7657.5000,-2.3840e+01,-1.1423e+01,-2.5330e+01,-2.9799e+01,387xta
7665.0000,-2.3886e+01,-1.1446e+01,-2.5379e+01,-2.9858e+01,387xta
7672.5000,-2.3933e+01,-1.1468e+01,-2.5429e+01,-2.9916e+01,387xta
7680.0000,-2.3980e+01,-1.1490e+01,-2.5479e+01,-2.9975e+01,387xta
7687.5000,-2.4027e+01,-1.1513e+01,-2.5528e+01,-3.0033e+01,387xta
7695.0000,-2.4074e+01,-1.1535e+01,-2.5578e+01,-3.0092e+01,387xta
7702.5000,-2.4121e+01,-1.1558e+01,-2.5628e+01,-3.0151e+01,387xta
7710.0000,-2.4168e+01,-1.1580e+01,-2.5678e+01,-3.0209e+01,387xta
7717.5000,-2.4215e+01,-1.1603e+01,-2.5728e+01,-3.0268e+01,387xta
7725.0000,-2.4262e+01,-1.1625e+01,-2.5778e+01,-3.0327e+01,387xta
7732.5000,-2.4309e+01,-1.1648e+01,-2.5828e+01,-3.0386e+01,387xta
7740.0000,-2.4356e+01,-1.1671e+01,-2.5878e+01,-3.0445e+01,387xta
7747.5000,-2.4403e+01,-1.1693e+01,-2.5928e+01,-3.0504e+01,387xta
7755.0000,-2.4451e+01,-1.1716e+01,-2.5979e+01,-3.0563e+01,387xta
7762.5000,-2.4498e+01,-1.1739e+01,-2.6029e+01,-3.0622e+01,387xta
7770.0000,-2.4545e+01,-1.1761e+01,-2.6079e+01,-3.0681e+01,387xta
7777.5000,-2.4593e+01,-1.1784e+01,-2.6130e+01,-3.0741e+01,387xta
7785.0000,-2.4640e+01,-1.1807e+01,-2.6180e+01,-3.0800e+01,387xta
7792.5000,-2.4688e+01,-1.1829e+01,-2.6231e+01,-3.0859e+01,387xta
7800.0000,-2.4735e+01,-1.1852e+01,-2.6281e+01,-3.0919e+01,387xta
7807.5000,-2.4783e+01,-1.1875e+01,-2.6332e+01,-3.0978e+01,387xta
7815.0000,-2.4830e+01,-1.1898e+01,-2.6382e+01,-3.1038e+01,387xta
7822.5000,-2.4878e+01,-1.1921e+01,-2.6433e+01,-3.1098e+01,387xta
7830.0000,-2.4926e+01,-1.1944e+01,-2.6484e+01,-3.1157e+01,387xta
7837.5000,-2.4974e+01,-1.1966e+01,-2.6534e+01,-3.1217e+01,387xta
7845.0000,-2.5021e+01,-1.1989e+01,-2.6585e+01,-3.1277e+01,387xta
7852.5000,-2.5069e+01,-1.2012e+01,-2.6636e+01,1.2506e+04,387xta
7860.0000,-2.5117e+01,-1.2035e+01,-2.6687e+01,-3.1396e+01,387xta
7867.5000,-2.5165e+01,-1.2058e+01,-2.6738e+01,2.0662e+03,387xta
7875.0000,-2.5213e+01,-1.2081e+01,-2.6789e+01,-3.1516e+01,387xta
7882.5000,-2.5261e+01,-1.2104e+01,-2.6840e+01,-3.1576e+01,387xta
7890.0000,-2.5309e+01,-1.2127e+01,-2.6891e+01,-3.1637e+01,387xta
7897.5000,-2.5357e+01,-1.2150e+01,-2.6942e+01,-3.1697e+01,387xta
7905.0000,-2.5406e+01,-1.2173e+01,-2.6993e+01,-3.1757e+01,387xta
7912.5000,-2.5454e+01,-1.2197e+01,-2.7045e+01,-3.1817e+01,387xta
7920.0000,-2.5502e+01,-1.2220e+01,-2.7096e+01,-3.1878e+01,387xta
7927.5000,-2.5550e+01,-1.2243e+01,-2.7147e+01,-3.1938e+01,387xta
7935.0000,-2.5599e+01,-1.2266e+01,-2.7199e+01,-3.1998e+01,387xta
7942.5000,-2.5647e+01,-1.2289e+01,-2.7250e+01,-3.2059e+01,387xta
7950.0000,-2.5696e+01,-1.2312e+01,-2.7302e+01,-3.2120e+01,387xta
7957.5000,-2.5744e+01,-1.2336e+01,-2.7353e+01,-3.2180e+01,387xta
7965.0000,-2.5793e+01,-1.2359e+01,-2.7405e+01,-3.2241e+01,387xta
7972.5000,-2.5841e+01,-1.2382e+01,-2.7456e+01,-3.2302e+01,387xta
7980.0000,-2.5890e+01,-1.2406e+01,-2.7508e+01,-3.2362e+01,387xta
7987.5000,-2.5939e+01,-1.2429e+01,-2.7560e+01,-3.2423e+01,387xta
7995.0000,-2.5987e+01,-1.2452e+01,-2.7612e+01,-3.2484e+01,387xta
8002.5000,-2.6036e+01,-1.2476e+01,-2.7663e+01,-3.2545e+01,387xta
8010.0000,-2.6085e+01,-1.2499e+01,-2.7715e+01,-3.2606e+01,387xta
8017.5000,-2.6134e+01,-1.2522e+01,-2.7767e+01,-3.2667e+01,387xta
8025.0000,-2.6183e+01,-1.2546e+01,-2.7819e+01,-3.2728e+01,387xta
8032.5000,-2.6232e+01,-1.2569e+01,-2.7871e+01,-3.2790e+01,387xta
8040.0000,-2.6281e+01,-1.2593e+01,-2.7923e+01,-3.2851e+01,387xta
8047.5000,-2.6330e+01,-1.2616e+01,-2.7975e+01,-3.2912e+01,387xta
8055.0000,-2.6379e+01,-1.2640e+01,-2.8028e+01,-3.2974e+01,387xta
8062.5000,-2.6428e+01,-1.2663e+01,-2.8080e+01,-3.3035e+01,387xta
8070.0000,-2.6477e+01,-1.2687e+01,-2.8132e+01,-3.3096e+01,387xta
8077.5000,-2.6526e+01,-1.2711e+01,-2.8184e+01,-3.3158e+01,387xta
8085.0000,-2.6576e+01,-1.2734e+01,-2.8237e+01,-3.3220e+01,387xta
8092.5000,-2.6625e+01,-1.2758e+01,-2.8289e+01,-3.3281e+01,387xta
8100.0000,-2.6674e+01,-1.2781e+01,-2.8342e+01,-3.3343e+01,387xta
8107.5000,-2.6724e+01,-1.2805e+01,-2.8394e+01,-3.3405e+01,387xta
8115.0000,-2.6773e+01,-1.2829e+01,-2.8447e+01,-3.3467e+01,387xta
8122.5000,-2.6823e+01,-1.2853e+01,-2.8499e+01,-3.3528e+01,387xta
8130.0000,-2.6872e+01,-1.2876e+01,-2.8552e+01,-3.3590e+01,387xta
8137.5000,-2.6922e+01,-1.2900e+01,-2.8605e+01,-3.3652e+01,387xta
8145.0000,-2.6972e+01,-1.2924e+01,-2.8657e+01,-3.3714e+01,387xta
8152.5000,-2.7021e+01,-1.2948e+01,-2.8710e+01,-3.3777e+01,387xta
8160.0000,-2.7071e+01,-1.2972e+01,-2.8763e+01,-3.3839e+01,387xta
8167.5000,-2.7121e+01,-1.2995e+01,-2.8816e+01,-3.3901e+01,387xta
8175.0000,-2.7171e+01,-1.3019e+01,-2.8869e+01,-3.3963e+01,387xta
8182.5000,-2.7221e+01,-1.3043e+01,-2.8922e+01,-3.4026e+01,387xta
8190.0000,-2.7270e+01,-1.3067e+01,-2.8975e+01,-3.4088e+01,387xta
8197.5000,-2.7320e+01,-1.3091e+01,-2.9028e+01,-3.4151e+01,387xta
8205.0000,-2.7370e+01,-1.3115e+01,-2.9081e+01,-3.4213e+01,387xta
8212.5000,-2.7420e+01,-1.3139e+01,-2.9134e+01,-3.4276e+01,387xta
8220.0000,-2.7471e+01,-1.3163e+01,-2.9188e+01,-3.4338e+01,387xta
8227.5000,-2.7521e+01,-1.3187e+01,-2.9241e+01,-3.4401e+01,387xta
8235.0000,-2.7571e+01,-1.3211e+01,-2.9294e+01,-3.4464e+01,387xta
8242.5000,-2.7621e+01,-1.3235e+01,-2.9348e+01,-3.4526e+01,387xta
8250.0000,-2.7671e+01,-1.3259e+01,-2.9401e+01,-3.4589e+01,387xta
8257.5000,-2.7722e+01,-1.3283e+01,-2.9454e+01,-3.4652e+01,387xta
8265.0000,-2.7772e+01,-1.3308e+01,-2.9508e+01,-3.4715e+01,387xta
8272.5000,-2.7823e+01,-1.3332e+01,-2.9562e+01,-3.4778e+01,387xta
8280.0000,-2.7873e+01,-1.3356e+01,-2.9615e+01,-3.4841e+01,387xta
8287.5000,-2.7924e+01,-1.3380e+01,-2.9669e+01,-3.4905e+01,387xta
8295.0000,-2.7974e+01,-1.3404e+01,-2.9723e+01,-3.4968e+01,387xta
8302.5000,-2.8025e+01,-1.3429e+01,-2.9776e+01,-3.5031e+01,387xta
8310.0000,-2.8075e+01,-1.3453e+01,-2.9830e+01,-3.5094e+01,387xta
8317.5000,-2.8126e+01,-1.3477e+01,-2.9884e+01,-3.5158e+01,387xta
8325.0000,-2.8177e+01,-1.3501e+01,-2.9938e+01,-3.5221e+01,387xta
8332.5000,-2.8228e+01,-1.3526e+01,-2.9992e+01,-3.5285e+01,387xta
8340.0000,-2.8279e+01,-1.3550e+01,-3.0046e+01,-3.5348e+01,387xta
8347.5000,-2.8329e+01,-1.3575e+01,-3.0100e+01,-3.5412e+01,387xta
8355.0000,-2.8380e+01,-1.3599e+01,-3.0154e+01,-3.5475e+01,387xta
8362.5000,-2.8431e+01,-1.3623e+01,-3.0208e+01,-3.5539e+01,387xta
8370.0000,-2.8482e+01,-1.3648e+01,-3.0262e+01,-3.5603e+01,387xta
8377.5000,-2.8533e+01,-1.3672e+01,-3.0317e+01,-3.5667e+01,387xta
8385.0000,-2.8585e+01,-1.3697e+01,-3.0371e+01,-3.5731e+01,387xta
8392.5000,-2.8636e+01,-1.3721e+01,-3.0425e+01,-3.5795e+01,387xta
8400.0000,-2.8687e+01,-1.3746e+01,-3.0480e+01,-3.5859e+01,387xta
8407.5000,-2.8738e+01,-1.3770e+01,-3.0534e+01,-3.5923e+01,387xta
8415.0000,-2.8789e+01,-1.3795e+01,-3.0589e+01,-3.5987e+01,387xta
8422.5000,-2.8841e+01,-1.3820e+01,-3.0643e+01,-3.6051e+01,387xta
8430.0000,-2.8892e+01,-1.3844e+01,-3.0698e+01,-3.6115e+01,387xta
8437.5000,-2.8944e+01,-1.3869e+01,-3.0753e+01,-3.6179e+01,387xta
8445.0000,-2.8995e+01,-1.3893e+01,-3.0807e+01,-3.6244e+01,387xta
8452.5000,-2.9047e+01,-1.3918e+01,-3.0862e+01,-3.6308e+01,387xta
8460.0000,-2.9098e+01,-1.3943e+01,-3.0917e+01,-3.6373e+01,387xta
8467.5000,-2.9150e+01,-1.3968e+01,-3.0972e+01,-3.6437e+01,387xta
8475.0000,-2.9201e+01,-1.3992e+01,-3.1027e+01,-3.6502e+01,387xta
8482.5000,-2.9253e+01,-1.4017e+01,-3.1081e+01,-3.6566e+01,387xta
8490.0000,-2.9305e+01,-1.4042e+01,-3.1136e+01,-3.6631e+01,387xta
8497.5000,-2.9357e+01,-1.4067e+01,-3.1191e+01,-3.6696e+01,387xta
8505.0000,-2.9409e+01,-1.4092e+01,-3.1247e+01,-3.6761e+01,387xta
8512.5000,-2.9460e+01,-1.4116e+01,-3.1302e+01,-3.6826e+01,387xta
8520.0000,-2.9512e+01,-1.4141e+01,-3.1357e+01,-3.6890e+01,387xta
8527.5000,-2.9564e+01,-1.4166e+01,-3.1412e+01,-3.6955e+01,387xta
8535.0000,-2.9616e+01,-1.4191e+01,-3.1467e+01,-3.7020e+01,387xta
8542.5000,-2.9668e+01,-1.4216e+01,-3.1523e+01,-3.7086e+01,387xta
8550.0000,-2.9721e+01,-1.4241e+01,-3.1578e+01,-3.7151e+01,387xta
8557.5000,-2.9773e+01,-1.4266e+01,-3.1634e+01,-3.7216e+01,387xta
8565.0000,-2.9825e+01,-1.4291e+01,-3.1689e+01,-3.7281e+01,387xta
8572.5000,-2.9877e+01,-1.4316e+01,-3.1744e+01,-3.7346e+01,387xta
8580.0000,-2.9929e+01,-1.4341e+01,-3.1800e+01,-3.7412e+01,387xta
8587.5000,-2.9982e+01,-1.4366e+01,-3.1856e+01,-3.7477e+01,387xta
8595.0000,-3.0034e+01,-1.4391e+01,-3.1911e+01,-3.7543e+01,387xta
8602.5000,-3.0087e+01,-1.4417e+01,-3.1967e+01,-3.7608e+01,387xta
8610.0000,-3.0139e+01,-1.4442e+01,-3.2023e+01,-3.7674e+01,387xta
8617.5000,-3.0192e+01,-1.4467e+01,-3.2079e+01,-3.7740e+01,387xta
8625.0000,-3.0244e+01,-1.4492e+01,-3.2135e+01,-3.7805e+01,387xta
8632.5000,-3.0297e+01,-1.4517e+01,-3.2190e+01,-3.7871e+01,387xta
8640.0000,-3.0350e+01,-1.4542e+01,-3.2246e+01,-3.7937e+01,387xta
8647.5000,-3.0402e+01,-1.4568e+01,-3.2302e+01,-3.8003e+01,387xta
8655.0000,-3.0455e+01,-1.4593e+01,-3.2358e+01,-3.8069e+01,387xta
8662.5000,-3.0508e+01,-1.4618e+01,-3.2415e+01,-3.8135e+01,387xta
8670.0000,-3.0561e+01,-1.4644e+01,-3.2471e+01,-3.8201e+01,387xta
8677.5000,-3.0614e+01,-1.4669e+01,-3.2527e+01,-3.8267e+01,387xta
8685.0000,-3.0666e+01,-1.4694e+01,-3.2583e+01,-3.8333e+01,387xta
8692.5000,-3.0719e+01,-1.4720e+01,-3.2639e+01,-3.8399e+01,387xta
8700.0000,-3.0773e+01,-1.4745e+01,-3.2696e+01,-3.8466e+01,387xta
8707.5000,-3.0826e+01,-1.4771e+01,-3.2752e+01,-3.8532e+01,387xta
8715.0000,-3.0879e+01,-1.4796e+01,-3.2809e+01,-3.8598e+01,387xta
8722.5000,-3.0932e+01,-1.4822e+01,-3.2865e+01,-3.8665e+01,387xta
8730.0000,-3.0985e+01,-1.4847e+01,-3.2922e+01,-3.8731e+01,387xta
8737.5000,-3.1038e+01,-1.4873e+01,-3.2978e+01,-3.8798e+01,387xta
8745.0000,-3.1092e+01,-1.4898e+01,-3.3035e+01,-3.8865e+01,387xta
8752.5000,-3.1145e+01,-1.4924e+01,-3.3092e+01,-3.8931e+01,387xta
8760.0000,-3.1198e+01,-1.4949e+01,-3.3148e+01,-3.8998e+01,387xta
8767.5000,-3.1252e+01,-1.4975e+01,-3.3205e+01,-3.9065e+01,387xta
8775.0000,-3.1305e+01,-1.5000e+01,-3.3262e+01,-3.9132e+01,387xta
8782.5000,-3.1359e+01,-1.5026e+01,-3.3319e+01,-3.9199e+01,387xta
8790.0000,-3.1412e+01,-1.5052e+01,-3.3376e+01,-3.9266e+01,387xta
8797.5000,-3.1466e+01,-1.5078e+01,-3.3433e+01,-3.9333e+01,387xta
8805.0000,-3.1520e+01,-1.5103e+01,-3.3490e+01,-3.9400e+01,387xta
8812.5000,-3.1574e+01,-1.5129e+01,-3.3547e+01,-3.9467e+01,387xta
8820.0000,-3.1627e+01,-1.5155e+01,-3.3604e+01,-3.9534e+01,387xta
8827.5000,-3.1681e+01,-1.5181e+01,-3.3661e+01,-3.9601e+01,387xta
8835.0000,-3.1735e+01,-1.5206e+01,-3.3718e+01,-3.9669e+01,387xta
8842.5000,-3.1789e+01,-1.5232e+01,-3.3776e+01,-3.9736e+01,387xta
8850.0000,-3.1843e+01,-1.5258e+01,-3.3833e+01,-3.9803e+01,387xta
8857.5000,-3.1897e+01,-1.5284e+01,-3.3890e+01,-3.9871e+01,387xta
8865.0000,-3.1951e+01,-1.5310e+01,-3.3948e+01,-3.9939e+01,387xta
8872.5000,2.6357e+03,-1.5336e+01,-3.4005e+01,-4.0006e+01,387xta
8880.0000,5.3124e+03,-1.5362e+01,-3.4063e+01,-4.0074e+01,387xta
8887.5000,-3.2113e+01,-1.5388e+01,-3.4120e+01,-4.0142e+01,387xta
8895.0000,-3.2167e+01,-1.5414e+01,-3.4178e+01,-4.0209e+01,387xta
8902.5000,-3.2222e+01,-1.5440e+01,-3.4236e+01,-4.0277e+01,387xta
8910.0000,-3.2276e+01,-1.5466e+01,-3.4293e+01,-4.0345e+01,387xta
8917.5000,-3.2330e+01,-1.5492e+01,-3.4351e+01,-4.0413e+01,387xta
8925.0000,-3.2385e+01,-1.5518e+01,-3.4409e+01,-4.0481e+01,387xta
8932.5000,-3.2439e+01,-1.5544e+01,-3.4467e+01,-4.0549e+01,387xta
8940.0000,-3.2494e+01,-1.5570e+01,-3.4525e+01,-4.0617e+01,387xta
8947.5000,-3.2548e+01,-1.5596e+01,-3.4583e+01,-4.0685e+01,387xta
8955.0000,-3.2603e+01,-1.5622e+01,-3.4641e+01,-4.0754e+01,387xta
8962.5000,-3.2657e+01,-1.5648e+01,-3.4699e+01,-4.0822e+01,387xta
8970.0000,-3.2712e+01,-1.5675e+01,-3.4757e+01,-4.0890e+01,387xta
8977.5000,-3.2767e+01,-1.5701e+01,-3.4815e+01,-4.0959e+01,387xta
8985.0000,-3.2822e+01,-1.5727e+01,-3.4873e+01,-4.1027e+01,387xta
8992.5000,-3.2876e+01,-1.5753e+01,-3.4931e+01,-4.1096e+01,387xta
9000.0000,-3.2931e+01,-1.5780e+01,-3.4990e+01,-4.1164e+01,387xta
9007.5000,-3.2986e+01,-1.5806e+01,-3.5048e+01,-4.1233e+01,387xta
9015.0000,-3.3041e+01,-1.5832e+01,-3.5106e+01,-4.1302e+01,387xta
9022.5000,-3.3096e+01,-1.5859e+01,-3.5165e+01,-4.1370e+01,387xta
9030.0000,-3.3151e+01,-1.5885e+01,-3.5223e+01,-4.1439e+01,387xta
9037.5000,-3.3206e+01,-1.5911e+01,-3.5282e+01,-4.1508e+01,387xta
9045.0000,-3.3261e+01,-1.5938e+01,-3.5340e+01,-4.1577e+01,387xta
9052.5000,-3.3317e+01,-1.5964e+01,-3.5399e+01,-4.1646e+01,387xta
9060.0000,-3.3372e+01,-1.5991e+01,-3.5458e+01,-4.1715e+01,387xta
