station ID = gr (Granada)
system = VELETA
signal = 355, parallel, photoncounting, dark-subtracted
date, time= 21.02.2022, 19UTC
range,E,N,S,W,channel
7260.0000,1.0972e+07,1.3589e+07,9.4893e+06,7.8284e+06,355xpp
7267.5000,7.4672e+06,1.5090e+07,8.6291e+06,6.3746e+06,355xpp
7275.0000,1.1020e+07,9.5206e+06,1.0118e+07,4.3271e+06,355xpp
7282.5000,2.4825e+06,6.5863e+06,5.4160e+06,4.9265e+06,355xpp
7290.0000,9.8822e+06,5.7139e+06,8.6866e+06,6.1184e+06,355xpp
7297.5000,1.1388e+07,1.5213e+07,6.9247e+06,1.5618e+07,355xpp
7305.0000,1.0517e+07,5.7369e+06,1.0214e+07,1.5658e+07,355xpp
7312.5000,1.4710e+07,7.2360e+06,9.3325e+06,9.1391e+06,355xpp
7320.0000,1.7143e+07,1.5003e+07,7.5594e+06,1.2431e+07,355xpp
7327.5000,1.2376e+07,9.3567e+06,4.2907e+06,8.2742e+06,355xpp
7335.0000,8.8041e+06,2.7933e+06,7.2919e+06,1.2483e+07,355xpp
7342.5000,8.5222e+06,4.5989e+06,9.1087e+06,8.3094e+06,355xpp
7350.0000,1.0644e+07,9.1126e+06,1.3123e+06,1.0134e+07,355xpp
7357.5000,1.4584e+07,8.2293e+06,7.0353e+06,1.5881e+07,355xpp
7365.0000,1.1897e+07,5.8360e+06,1.0370e+07,1.5006e+07,355xpp
7372.5000,8.5947e+06,1.0681e+07,1.1297e+07,8.6780e+06,355xpp
7380.0000,1.0357e+06,7.6732e+06,1.4353e+07,1.1729e+07,355xpp
7387.5000,2.2516e+06,4.3502e+06,7.3982e+06,1.7837e+07,355xpp
7395.0000,6.2099e+06,6.7927e+06,8.6300e+06,1.1775e+07,355xpp
7402.5000,8.3592e+06,7.4170e+06,5.5990e+06,1.0883e+07,355xpp
7410.0000,1.1442e+07,3.7667e+06,1.6389e+06,1.6719e+07,355xpp
7417.5000,8.0864e+06,8.9773e+06,1.2359e+07,1.7675e+07,355xpp
7425.0000,5.3411e+06,1.2064e+07,5.0173e+06,1.0954e+07,355xpp
7432.5000,1.2731e+07,8.0902e+06,6.2572e+06,1.5284e+07,355xpp
7440.0000,1.5221e+07,9.0304e+06,9.3495e+06,2.9903e+06,355xpp
7447.5000,8.7688e+06,5.9630e+06,1.2476e+07,8.5488e+06,355xpp
7455.0000,2.6015e+06,4.1219e+06,1.2499e+07,8.2547e+06,355xpp
7462.5000,9.1142e+06,7.5354e+06,7.2377e+06,4.8644e+06,355xpp
7470.0000,1.5034e+07,6.9330e+06,7.8739e+06,6.1150e+06,355xpp
7477.5000,1.6936e+07,1.3165e+07,1.1935e+07,7.9951e+06,355xpp
7485.0000,1.5093e+07,9.1393e+06,1.4144e+07,9.5708e+06,355xpp
7492.5000,9.1909e+06,4.7868e+06,1.5119e+07,9.2756e+06,355xpp
7500.0000,7.3279e+06,7.6148e+06,7.6292e+06,4.9134e+06,355xpp
7507.5000,7.5953e+05,9.1943e+06,9.5198e+06,1.1197e+07,355xpp
7515.0000,5.7852e+06,5.7589e+06,1.7094e+07,1.7828e+07,355xpp
7522.5000,2.0198e+06,8.6020e+06,1.3028e+07,1.4392e+07,355xpp
7530.0000,7.3853e+06,1.0828e+07,1.1789e+07,1.2525e+07,355xpp
7537.5000,1.2463e+07,1.5591e+07,2.1639e+07,2.7495e+06,355xpp
7545.0000,1.5975e+07,1.2775e+07,1.5321e+07,1.4891e+06,355xpp
7552.5000,1.6005e+07,9.9403e+06,1.2811e+07,1.0694e+07,355xpp
7560.0000,1.1265e+07,4.8749e+06,6.1545e+06,1.2943e+07,355xpp
7567.5000,6.1847e+06,2.6555e+06,5.2112e+06,1.4246e+07,355xpp
7575.0000,1.7697e+07,5.2118e+06,7.1381e+06,1.3956e+07,355xpp
7582.5000,3.6511e+06,7.1402e+06,1.1955e+07,1.2699e+07,355xpp
7590.0000,8.7882e+06,6.1947e+06,7.4878e+06,8.5573e+06,355xpp
7597.5000,1.9734e+07,1.1025e+07,7.8246e+06,1.2106e+07,355xpp
7605.0000,1.6880e+07,7.8318e+06,1.2994e+07,1.3096e+07,355xpp
7612.5000,8.8391e+06,1.5259e+07,1.2049e+07,1.3122e+07,355xpp
7620.0000,5.9520e+06,1.1089e+07,1.7245e+07,1.1857e+07,355xpp
7627.5000,1.5697e+07,9.1729e+06,1.0798e+07,1.6738e+07,355xpp
7635.0000,7.5967e+06,1.2431e+07,8.5482e+06,1.1255e+07,355xpp
7642.5000,4.3584e+06,7.2541e+06,8.8922e+06,7.3766e+06,355xpp
7650.0000,1.7730e+07,6.6202e+06,9.2356e+06,1.3586e+07,355xpp
7657.5000,8.2936e+06,8.5897e+06,5.3417e+06,7.4053e+06,355xpp
7665.0000,1.7737e+06,7.9505e+06,1.4264e+06,9.7068e+06,355xpp
7672.5000,4.0675e+06,1.1241e+07,1.2072e+05,1.8257e+07,355xpp
7680.0000,7.0256e+06,6.0133e+06,7.0181e+06,1.8943e+07,355xpp
7687.5000,1.5923e+07,1.0299e+07,1.0973e+07,1.0428e+07,355xpp
7695.0000,8.3731e+06,8.3437e+06,7.0375e+06,1.2425e+07,355xpp
7702.5000,1.2681e+07,1.1330e+07,1.4406e+06,1.0464e+07,355xpp
7710.0000,7.0853e+06,7.3830e+06,3.4263e+06,3.8699e+06,355xpp
7717.5000,7.4263e+06,1.2700e+07,1.1056e+07,1.0506e+07,355xpp
7725.0000,1.1429e+07,9.4051e+06,7.4222e+06,1.3180e+07,355xpp
7732.5000,8.4571e+06,6.4310e+06,1.0439e+07,7.5493e+06,355xpp
7740.0000,4.1407e+06,7.4427e+06,7.7857e+06,2.2345e+06,355xpp
7747.5000,8.8230e+06,7.1216e+06,6.7978e+06,6.5816e+06,355xpp
7755.0000,6.8311e+06,1.1148e+07,6.1424e+06,8.2664e+06,355xpp
7762.5000,4.8312e+06,1.4189e+07,6.8264e+06,7.2754e+06,355xpp
7770.0000,-2.2075e+06,1.1194e+07,1.1210e+07,9.9763e+06,355xpp
7777.5000,2.8315e+06,8.1857e+06,1.9325e+07,1.3367e+07,355xpp
7785.0000,1.3969e+07,1.2584e+07,1.4293e+07,8.6664e+06,355xpp
7792.5000,5.5450e+06,8.2196e+06,1.0597e+07,8.3439e+06,355xpp
7800.0000,4.2034e+06,1.2976e+07,9.2641e+06,4.2996e+06,355xpp
7807.5000,6.2476e+06,1.2997e+07,6.5695e+06,3.6291e+06,355xpp
7815.0000,5.2372e+06,1.0643e+07,1.2491e+05,1.2470e+07,355xpp
7822.5000,1.1376e+07,6.9230e+06,6.5901e+06,1.6243e+07,355xpp
7830.0000,1.4470e+07,4.5471e+06,1.7878e+07,6.3823e+06,355xpp
7837.5000,2.1351e+07,6.6089e+06,1.4482e+07,1.2203e+07,355xpp
7845.0000,6.9905e+06,7.9872e+06,8.6829e+06,1.1544e+07,355xpp
7852.5000,8.3789e+06,7.3176e+06,5.2722e+06,1.3284e+07,355xpp
7860.0000,9.7735e+06,1.0777e+07,1.2847e+07,1.3646e+07,355xpp
7867.5000,8.4108e+06,1.8376e+07,1.6663e+07,1.3333e+07,355xpp
7875.0000,7.0481e+06,8.0474e+06,6.6798e+06,6.4516e+06,355xpp
7882.5000,5.3301e+06,6.3398e+06,8.4227e+06,8.5361e+06,355xpp
7890.0000,9.4945e+06,5.3117e+06,9.1281e+06,4.7465e+06,355xpp
7897.5000,1.0567e+07,7.0528e+06,1.5403e+07,7.8747e+06,355xpp
7905.0000,1.3010e+07,1.2637e+07,1.2298e+07,7.1952e+06,355xpp
7912.5000,1.4436e+07,1.5450e+07,7.0940e+06,1.9765e+07,355xpp
7920.0000,8.5255e+06,8.8379e+06,1.8728e+06,1.6652e+07,355xpp
7927.5000,2.5935e+06,1.1657e+07,7.4669e+06,1.0736e+07,355xpp
7935.0000,6.0987e+06,1.3430e+07,1.4490e+07,1.0754e+07,355xpp
7942.5000,6.1126e+06,1.0649e+07,7.1462e+06,1.2181e+07,355xpp
7950.0000,2.9637e+06,3.2821e+06,1.5349e+06,8.6901e+06,355xpp
7957.5000,9.6604e+06,6.4565e+06,1.0699e+07,1.0820e+07,355xpp
7965.0000,5.0874e+06,4.3525e+06,1.8494e+07,1.2964e+07,355xpp
7972.5000,5.0361e+05,5.7741e+06,1.3569e+07,9.8022e+06,355xpp
7980.0000,6.1695e+06,5.4300e+06,8.2766e+06,1.2292e+07,355xpp
7987.5000,1.1862e+07,6.5056e+06,9.7124e+06,9.8348e+06,355xpp
7995.0000,1.2950e+07,8.2964e+06,8.6652e+06,9.8511e+06,355xpp
8002.5000,7.9852e+06,6.8893e+06,1.2609e+07,2.7433e+06,355xpp
8010.0000,1.0141e+07,4.7607e+06,1.4414e+07,6.6738e+06,355xpp
8017.5000,8.7319e+06,1.0487e+07,2.0178e+07,2.0421e+06,355xpp
8025.0000,9.4697e+06,8.0000e+06,2.1294e+07,9.5709e+06,355xpp
8032.5000,7.3309e+06,7.6573e+06,8.0283e+06,1.5331e+07,355xpp
8040.0000,4.8234e+06,1.1986e+07,5.1696e+06,9.6048e+06,355xpp
8047.5000,6.2728e+06,7.6848e+06,7.3388e+06,9.2588e+06,355xpp
8055.0000,7.3690e+06,1.4916e+07,1.2767e+07,4.9468e+06,355xpp
8062.5000,1.0278e+07,1.3498e+07,7.3648e+06,3.8694e+06,355xpp
8070.0000,1.2469e+07,1.0986e+07,7.7391e+06,7.8639e+06,355xpp
8077.5000,1.6131e+07,1.1732e+07,6.3010e+06,1.3323e+07,355xpp
8085.0000,1.1787e+07,1.7945e+07,7.4033e+06,2.2455e+07,355xpp
8092.5000,1.1084e+07,1.7975e+07,3.4119e+06,1.2644e+07,355xpp
8100.0000,1.0006e+07,8.5131e+06,4.8774e+06,1.4494e+07,355xpp
8107.5000,8.9350e+06,6.7017e+06,2.3275e+06,1.9293e+07,355xpp
8115.0000,1.1143e+07,4.8842e+06,4.1624e+06,1.0517e+07,355xpp
8122.5000,1.2554e+06,1.2255e+06,-3.8979e+06,1.5688e+07,355xpp
8130.0000,1.3023e+07,8.5791e+06,1.1901e+07,1.7915e+07,355xpp
8137.5000,1.1573e+07,7.8581e+06,1.7828e+07,1.4259e+07,355xpp
8145.0000,5.6962e+06,1.1934e+07,5.3033e+06,1.7608e+07,355xpp
8152.5000,7.9208e+06,1.4914e+07,4.5733e+06,2.2094e+07,355xpp
8160.0000,1.1273e+07,1.1607e+07,9.3956e+06,1.4346e+07,355xpp
8167.5000,1.2033e+07,9.4028e+06,9.7812e+06,1.0278e+07,355xpp
8175.0000,7.5899e+06,1.6489e+07,5.3388e+06,1.9229e+07,355xpp
8182.5000,1.3566e+07,7.5722e+06,7.2148e+06,9.5733e+06,355xpp
8190.0000,1.6588e+07,3.1116e+06,5.7362e+06,7.3517e+06,355xpp
8197.5000,1.0622e+07,1.1339e+07,9.8571e+06,3.2534e+06,355xpp
8205.0000,4.2751e+06,6.8664e+06,1.2871e+07,5.1319e+06,355xpp
8212.5000,1.0287e+07,5.7526e+06,1.8527e+07,6.2653e+06,355xpp
8220.0000,8.0482e+06,8.7971e+05,1.4424e+07,1.4926e+07,355xpp
8227.5000,9.9458e+06,8.4079e+06,1.8604e+07,5.9110e+06,355xpp
8235.0000,1.4122e+07,3.8981e+06,1.8630e+07,1.6113e+07,355xpp
8242.5000,6.5825e+06,8.4420e+06,8.4557e+06,1.5775e+07,355xpp
8250.0000,4.7038e+06,8.8341e+06,8.8463e+06,1.5424e+07,355xpp
8257.5000,1.3436e+07,1.2261e+07,1.5695e+07,7.4712e+06,355xpp
8265.0000,9.2803e+06,3.5471e+06,1.1538e+07,1.7394e+07,355xpp
8272.5000,7.7735e+06,-1.0097e+06,3.5654e+06,8.6466e+06,355xpp
8280.0000,3.9733e+06,8.9255e+05,7.0012e+06,5.2276e+06,355xpp
8287.5000,6.2736e+06,6.6214e+06,1.2364e+07,6.3823e+06,355xpp
8295.0000,1.0878e+07,9.6956e+06,3.2004e+06,7.5415e+06,355xpp
8302.5000,1.7037e+07,5.8786e+06,5.5086e+06,-1.2612e+06,355xpp
8310.0000,7.8455e+06,3.2022e+06,3.5995e+06,2.5741e+06,355xpp
8317.5000,5.1680e+06,4.3646e+06,1.2069e+07,-1.6502e+06,355xpp
8325.0000,3.2468e+06,4.3690e+06,3.2253e+06,6.0548e+06,355xpp
8332.5000,7.1159e+06,5.1838e+05,6.3209e+06,1.1086e+07,355xpp
8340.0000,4.4161e+06,4.7715e+06,1.6917e+06,1.0331e+07,355xpp
8347.5000,3.6505e+06,-3.3506e+06,5.2933e+05,1.3840e+07,355xpp
8355.0000,7.5382e+06,7.1183e+06,7.1330e+06,1.3876e+07,355xpp
8362.5000,1.6115e+07,8.2981e+06,1.4542e+07,1.7807e+07,355xpp
8370.0000,1.7316e+07,3.6374e+06,9.4948e+06,9.6297e+06,355xpp
8377.5000,1.3828e+07,4.0349e+06,1.3029e+07,3.3967e+06,355xpp
8385.0000,9.9403e+06,6.7783e+06,6.7902e+06,6.6763e+05,355xpp
8392.5000,1.2703e+07,9.9256e+06,6.8039e+06,1.3988e+07,355xpp
8400.0000,1.8224e+07,1.2691e+07,8.7832e+06,1.4016e+07,355xpp
8407.5000,1.9059e+07,6.4212e+06,8.0092e+06,1.8771e+07,355xpp
8415.0000,1.1593e+07,7.2212e+06,4.4752e+06,1.0129e+07,355xpp
8422.5000,7.6612e+06,6.8403e+06,8.0377e+06,8.9580e+06,355xpp
8430.0000,1.7465e+06,2.1104e+06,1.0029e+07,1.3336e+07,355xpp
8437.5000,6.1041e+06,1.0430e+07,-6.4509e+05,1.6525e+07,355xpp
8445.0000,8.1081e+06,1.4818e+07,1.3373e+06,8.2162e+06,355xpp
8452.5000,1.0102e+07,1.2449e+07,6.1107e+06,1.2201e+07,355xpp
8460.0000,1.7707e+07,4.9093e+06,8.1050e+06,1.3418e+07,355xpp
8467.5000,1.3343e+07,6.5131e+06,1.2513e+07,1.3052e+07,355xpp
8475.0000,5.7609e+06,6.9283e+06,2.9441e+06,9.8676e+06,355xpp
8482.5000,2.1682e+06,5.3409e+06,8.5550e+06,1.6302e+07,355xpp
8490.0000,7.7898e+06,4.5440e+06,1.4993e+07,1.2717e+07,355xpp
8497.5000,8.2001e+06,7.7629e+06,6.1711e+06,1.1539e+07,355xpp
8505.0000,6.2071e+06,4.1595e+06,7.3971e+06,1.8810e+07,355xpp
8512.5000,1.1058e+07,-6.6685e+05,1.2653e+07,1.1569e+07,355xpp
8520.0000,1.1477e+07,1.0637e+07,1.7622e+06,1.0780e+07,355xpp
8527.5000,2.2031e+07,6.6061e+06,1.2694e+07,1.4443e+07,355xpp
8535.0000,1.1929e+07,-1.0738e+06,1.7174e+07,1.0014e+07,355xpp
8542.5000,-1.8553e+06,-2.6546e+05,8.6753e+06,1.7745e+07,355xpp
8550.0000,8.7104e+06,1.3962e+07,1.6022e+07,1.2089e+07,355xpp
8557.5000,2.0138e+07,9.9129e+06,8.7013e+06,8.4346e+06,355xpp
8565.0000,9.1490e+06,5.0322e+06,9.9404e+06,2.1525e+07,355xpp
8572.5000,1.2028e+07,1.8534e+07,8.7316e+06,1.2146e+07,355xpp
8580.0000,7.1381e+06,1.2017e+07,-6.6701e+05,1.2577e+07,355xpp
8587.5000,1.7832e+07,1.4493e+07,3.0216e+06,1.3826e+07,355xpp
8595.0000,1.5390e+07,1.7394e+07,9.1906e+06,1.1119e+06,355xpp
8602.5000,1.0051e+07,1.3719e+07,1.0860e+07,3.5819e+06,355xpp
8610.0000,1.7385e+05,1.2511e+07,-2.7322e+06,6.4737e+06,355xpp
8617.5000,8.0190e+06,1.3357e+07,3.0463e+06,1.2713e+07,355xpp
8625.0000,2.2416e+06,2.6226e+06,6.3557e+06,9.8119e+06,355xpp
8632.5000,5.1474e+06,1.0501e+07,1.3952e+06,4.8540e+06,355xpp
8640.0000,3.0826e+06,3.8758e+06,1.4056e+06,1.1922e+07,355xpp
8647.5000,4.3352e+06,6.3795e+06,9.8395e+05,2.9522e+05,355xpp
8655.0000,5.1726e+06,5.1383e+06,9.3216e+06,1.5452e+06,355xpp
8662.5000,9.3565e+06,6.8208e+06,1.1425e+07,1.3655e+07,355xpp
8670.0000,1.5653e+07,1.2268e+07,1.2299e+07,1.4094e+07,355xpp
8677.5000,6.4599e+06,2.1528e+07,1.2722e+07,8.6734e+06,355xpp
8685.0000,9.4061e+06,4.3366e+06,9.9483e+05,1.4982e+07,355xpp
8692.5000,6.8999e+06,6.4439e+06,8.1379e+06,2.1317e+07,355xpp
8700.0000,1.1545e+07,1.0243e+07,2.2589e+06,1.0402e+07,355xpp
8707.5000,3.1294e+06,1.0688e+07,1.2812e+07,1.2958e+07,355xpp
8715.0000,6.0100e+05,1.3239e+07,1.0292e+07,1.5093e+07,355xpp
8722.5000,1.4472e+06,6.0652e+06,1.0739e+07,1.2996e+07,355xpp
8730.0000,3.1444e+06,1.9641e+07,3.9731e+06,1.3025e+07,355xpp
8737.5000,1.2494e+07,1.8826e+07,9.5018e+06,7.5186e+06,355xpp
8745.0000,1.9754e+07,1.1199e+07,6.5357e+06,1.0508e+07,355xpp
8752.5000,1.8082e+07,2.1458e+07,2.2866e+06,4.9885e+06,355xpp
8760.0000,8.7152e+06,9.9672e+06,-6.9635e+05,-9.7792e+05,355xpp
8767.5000,1.3007e+07,4.4203e+06,1.1702e+07,8.0022e+06,355xpp
8775.0000,2.2895e+07,2.7149e+06,1.0865e+07,1.1867e+07,355xpp
8782.5000,1.1337e+07,-1.9950e+06,3.1608e+06,1.4036e+07,355xpp
8790.0000,7.0589e+06,1.4359e+06,1.4467e+06,9.3275e+06,355xpp
8797.5000,1.0514e+07,7.8918e+06,-2.7236e+05,2.8315e+07,355xpp
8805.0000,1.7875e+07,1.4894e+05,-1.5649e+06,1.6266e+07,355xpp
8812.5000,1.3142e+07,9.6447e+06,-1.9989e+06,5.9179e+06,355xpp
8820.0000,2.0526e+07,5.3360e+06,6.2203e+06,1.0693e+07,355xpp
8827.5000,2.5355e+07,4.9123e+06,2.3297e+06,1.2454e+07,355xpp
8835.0000,-2.8541e+06,6.6573e+06,3.6400e+06,7.4228e+05,355xpp
8842.5000,3.6607e+06,1.4065e+07,1.5394e+07,8.1347e+06,355xpp
8850.0000,1.5435e+07,1.0599e+07,1.1497e+07,7.2794e+06,355xpp
8857.5000,2.2011e+07,7.5622e+06,1.3265e+07,-3.6154e+06,355xpp
8865.0000,1.3303e+07,7.1411e+06,1.3738e+07,5.5518e+06,355xpp
8872.5000,4.1249e+06,1.0219e+07,1.1116e+07,7.7603e+06,355xpp
8880.0000,7.6395e+06,-2.0396e+06,9.8144e+06,1.3036e+07,355xpp
8887.5000,5.8944e+06,4.9833e+06,2.0385e+07,7.7768e+06,355xpp
8895.0000,8.9923e+06,7.6295e+06,9.8458e+06,5.6002e+06,355xpp
8902.5000,9.8839e+06,7.1999e+06,4.1281e+06,1.0895e+07,355xpp
8910.0000,1.2998e+07,8.5364e+06,6.0613e+05,1.3119e+07,355xpp
8917.5000,1.5191e+06,8.1074e+06,2.3748e+06,-1.0137e+06,355xpp
8925.0000,2.8458e+06,-2.9450e+06,4.5928e+06,4.3002e+06,355xpp
8932.5000,4.1814e+06,2.3689e+06,1.1273e+07,2.9750e+06,355xpp
8940.0000,7.2974e+06,2.8173e+06,9.9445e+06,2.0979e+06,355xpp
8947.5000,1.4441e+07,7.7275e+06,1.9456e+06,1.2057e+06,355xpp
8955.0000,8.2143e+06,8.6259e+06,-7.2516e+05,4.7753e+06,355xpp
8962.5000,7.7848e+06,1.9401e+06,4.1841e+06,8.8047e+06,355xpp
8970.0000,-1.5999e+06,2.3899e+06,3.2992e+06,9.7148e+06,355xpp
8977.5000,4.6704e+06,1.2253e+07,1.0027e+07,1.4220e+07,355xpp
8985.0000,1.8163e+07,3.2946e+06,3.7553e+06,1.1544e+07,355xpp
8992.5000,7.8344e+06,6.4485e+06,5.5631e+06,4.3641e+06,355xpp
9000.0000,6.4095e+05,1.5025e+07,8.7246e+06,2.5700e+06,355xpp
9007.5000,6.9566e+06,2.3634e+07,2.0940e+07,1.2051e+07,355xpp
9015.0000,7.8781e+06,1.3263e+07,1.6447e+07,1.4332e+07,355xpp
9022.5000,6.9821e+06,7.8467e+06,1.0131e+07,1.9356e+07,355xpp
9030.0000,1.0624e+07,6.0508e+06,1.1972e+07,5.3113e+06,355xpp
9037.5000,1.4278e+07,1.2415e+07,2.6107e+07,8.0456e+06,355xpp
9045.0000,5.1950e+06,8.7954e+06,1.6558e+07,1.6719e+07,355xpp
9052.5000,7.9405e+06,1.3373e+07,2.4359e+07,2.4058e+07,355xpp
9060.0000,1.2985e+07,1.0652e+07,1.1595e+07,1.1283e+07,355xpp
9067.5000,5.2218e+06,6.5539e+06,-7.4497e+05,6.2678e+06,355xpp
9075.0000,4.7769e+06,1.1603e+07,-1.6603e+06,4.4445e+06,355xpp
9082.5000,1.0749e+07,5.2027e+06,7.0505e+06,1.0874e+07,355xpp
9090.0000,-3.0209e+06,1.1182e+07,3.8463e+06,1.4116e+07,355xpp
9097.5000,1.1244e+07,8.4398e+06,1.7047e+05,7.6909e+06,355xpp
9105.0000,1.0336e+07,4.3068e+06,-3.9740e+06,2.7100e+07,355xpp
9112.5000,6.1991e+06,1.0776e+07,3.8642e+06,2.9005e+07,355xpp
9120.0000,-1.1923e+06,1.7280e+07,4.3330e+06,2.2545e+07,355xpp
9127.5000,-3.5089e+06,8.0325e+06,1.5604e+06,1.1914e+07,355xpp
9135.0000,8.5616e+06,1.1758e+07,1.1778e+07,1.1931e+07,355xpp
9142.5000,2.0308e+05,9.9193e+06,1.0401e+07,1.6603e+07,355xpp
9150.0000,1.0914e+07,1.0912e+06,6.3681e+05,7.3151e+06,355xpp
9157.5000,4.8595e+06,3.4226e+06,2.0382e+06,1.5264e+07,355xpp
9165.0000,6.7353e+06,3.8979e+06,9.0503e+06,2.4195e+07,355xpp
9172.5000,1.9662e+05,5.7721e+06,7.1944e+06,1.9530e+07,355xpp
9180.0000,4.8864e+06,3.4426e+06,7.6710e+06,3.6098e+06,355xpp
9187.5000,2.0782e+06,2.9757e+06,5.3401e+06,-6.0618e+05,355xpp
9195.0000,6.7798e+06,-3.1259e+06,8.1753e+06,5.5028e+06,355xpp
9202.5000,4.4364e+06,1.5743e+06,1.0543e+07,3.1579e+06,355xpp
9210.0000,1.9812e+05,1.1048e+06,1.0086e+07,-2.9668e+06,355xpp
9217.5000,3.9775e+06,-3.0872e+05,1.1521e+07,6.9470e+06,355xpp
9225.0000,1.0616e+07,8.2045e+06,2.0566e+07,8.8535e+06,355xpp
9232.5000,9.6816e+06,5.8469e+06,1.8221e+07,1.3141e+07,355xpp
9240.0000,3.5228e+06,3.0103e+06,6.3474e+06,6.5095e+06,355xpp
9247.5000,8.2855e+06,2.0639e+06,5.4065e+06,7.4684e+06,355xpp
9255.0000,-2.7062e+05,8.7372e+06,4.9412e+06,7.0082e+06,355xpp
9262.5000,5.4537e+06,4.4551e+06,2.5632e+06,3.6761e+06,355xpp
9270.0000,7.3695e+06,2.0759e+06,8.3011e+06,4.6393e+06,355xpp
9277.5000,1.8397e+07,1.1649e+07,1.2633e+07,1.5182e+07,355xpp
9285.0000,7.3914e+06,5.9179e+06,4.9704e+06,1.7609e+07,355xpp
9292.5000,4.5233e+06,1.6976e+07,-3.1827e+06,1.2344e+07,355xpp
9300.0000,8.3797e+06,1.2187e+07,-9.9142e+06,1.4298e+07,355xpp
9307.5000,3.5739e+06,9.3184e+06,-4.1556e+06,1.0944e+07,355xpp
9315.0000,1.1683e+06,4.5053e+06,4.5204e+06,1.7252e+07,355xpp
9322.5000,-4.1419e+06,9.8292e+06,6.4631e+06,2.1151e+07,355xpp
9330.0000,3.1112e+06,7.9127e+06,7.4395e+06,2.0686e+07,355xpp
9337.5000,2.0495e+05,8.8920e+06,6.0015e+06,1.3437e+07,355xpp
9345.0000,5.5518e+06,1.0365e+07,8.4389e+06,9.5779e+06,355xpp
9352.5000,1.2370e+07,1.0377e+07,1.8194e+07,1.2994e+07,355xpp
9360.0000,1.3375e+07,9.9082e+06,6.0261e+06,1.9351e+07,355xpp
9367.5000,1.3386e+07,4.5563e+06,1.8244e+07,4.2564e+06,355xpp
9375.0000,3.6259e+06,1.0924e+07,1.6810e+07,9.1420e+06,355xpp
9382.5000,1.2936e+07,7.5092e+06,1.6482e+06,9.6465e+06,355xpp
9390.0000,1.8375e+07,4.0877e+06,1.6509e+06,4.2674e+06,355xpp
9397.5000,6.5937e+06,1.0483e+07,1.8329e+05,-1.4402e+05,355xpp
9405.0000,-1.7585e+06,4.5936e+06,6.0846e+06,1.1173e+07,355xpp
9412.5000,4.1486e+06,-1.3068e+06,1.9404e+07,2.8473e+07,355xpp
9420.0000,1.6876e+06,6.6307e+05,1.3025e+07,1.9121e+07,355xpp
9427.5000,1.8017e+07,4.6151e+06,1.3535e+07,-6.3589e+05,355xpp
9435.0000,3.4418e+07,1.1592e+06,1.8020e+07,1.2734e+07,355xpp
9442.5000,1.7075e+07,-8.2040e+05,2.5007e+07,1.5729e+07,355xpp
9450.0000,1.2626e+07,-8.2121e+05,2.4051e+07,1.2770e+07,355xpp
9457.5000,1.6628e+07,2.1607e+06,8.1452e+06,2.0758e+07,355xpp
9465.0000,4.6940e+06,6.6985e+05,-3.3023e+06,3.5780e+07,355xpp
9472.5000,1.2081e+06,1.7188e+05,-4.8018e+06,1.1335e+07,355xpp
9480.0000,7.7077e+06,4.1679e+06,7.1863e+06,1.2356e+07,355xpp
9487.5000,1.0721e+07,2.1738e+06,1.0202e+07,1.7401e+07,355xpp
9495.0000,9.7383e+06,6.6869e+06,1.0721e+07,3.3705e+06,355xpp
9502.5000,1.4283e+07,2.6826e+06,6.2150e+06,-5.1636e+06,355xpp
9510.0000,6.2457e+06,6.2082e+06,1.8423e+05,-3.6659e+06,355xpp
9517.5000,-2.8979e+05,4.2010e+06,7.7452e+06,6.3996e+06,355xpp
9525.0000,1.7284e+06,2.6936e+06,-8.2291e+05,2.3753e+06,355xpp
9532.5000,1.6394e+07,8.2559e+06,-3.1690e+05,2.8836e+06,355xpp
9540.0000,1.6414e+07,4.2203e+06,-2.3430e+06,3.3940e+06,355xpp
9547.5000,1.7461e+07,5.2405e+06,-8.2130e+05,8.9885e+06,355xpp
9555.0000,6.8150e+06,4.2377e+06,3.2441e+06,5.9420e+06,355xpp
9562.5000,2.7562e+06,-3.3352e+05,1.3927e+07,-1.4373e+05,355xpp
9570.0000,9.8902e+06,3.7407e+06,1.1405e+07,2.9060e+06,355xpp
9577.5000,1.3478e+07,2.7246e+06,5.7985e+06,4.4403e+06,355xpp
9585.0000,7.3670e+06,3.7500e+06,2.2318e+06,-2.1922e+06,355xpp
9592.5000,1.1473e+07,5.2888e+06,2.7466e+06,8.7294e+05,355xpp
9600.0000,3.8063e+06,5.2991e+06,7.0313e+05,-1.6871e+06,355xpp
9607.5000,9.4640e+06,1.1468e+07,-5.4534e+06,1.4757e+07,355xpp
9615.0000,1.8215e+07,1.4567e+07,6.3560e+06,1.7344e+07,355xpp
9622.5000,5.8828e+06,7.3862e+06,1.2032e+07,3.9774e+06,355xpp
9630.0000,6.4043e+06,1.1523e+07,4.3135e+06,1.0163e+07,355xpp
9637.5000,3.3210e+06,2.7578e+06,2.2543e+06,2.5186e+07,355xpp
9645.0000,1.2646e+07,3.2793e+06,1.1579e+07,8.6454e+06,355xpp
9652.5000,1.7826e+06,6.3927e+06,1.5749e+07,-6.6648e+05,355xpp
9660.0000,5.4167e+06,1.0037e+07,6.9354e+06,2.4412e+06,355xpp
9667.5000,-1.8573e+06,1.1611e+07,1.1632e+07,7.6447e+06,355xpp
