station ID = gr (Granada)
system = KASCAL
signal = 355, parallel, analog, unknown
date of measurement, time, duration of measurement= 07.04.2018, 02UTC, 3600.0 s
location, WMO radiosonde station ID, date of radiosonde = Granada, ecmwf, 07.04.2018, 02UTC
lower and upper Rayleigh height limits = 5, 10
range,attnRayleighBSC,RangeCorrectedSignal
14.4000,5.1383e-07,-1.6114e+05
14.4075,5.1313e-07,-2.2011e+05
14.4150,5.1243e-07,-1.6339e+05
14.4225,5.1173e-07,-1.7923e+05
14.4300,5.1103e-07,-2.4163e+05
14.4375,5.1033e-07,-1.8789e+05
14.4450,5.0964e-07,-2.1920e+05
14.4525,5.0894e-07,-2.7584e+05
14.4600,5.0825e-07,-1.4746e+05
14.4675,5.0756e-07,-1.6375e+05
14.4750,5.0687e-07,-2.2928e+05
14.4825,5.0618e-07,-1.4939e+05
14.4900,5.0549e-07,-1.4109e+05
14.4975,5.0480e-07,-1.6495e+05
14.5050,5.0411e-07,-1.5123e+05
14.5125,5.0343e-07,-1.0318e+05
14.5200,5.0274e-07,-1.7251e+05
14.5275,5.0206e-07,-1.1322e+05
14.5350,5.0138e-07,-2.3696e+05
14.5425,5.0069e-07,-1.9289e+05
14.5500,5.0001e-07,-1.7684e+05
14.5575,4.9933e-07,-2.6439e+05
14.5650,4.9865e-07,-2.1318e+05
14.5725,4.9798e-07,-1.5121e+05
14.5800,4.9730e-07,-2.4713e+05
14.5875,4.9662e-07,-1.5488e+05
14.5950,4.9595e-07,-1.0476e+05
14.6025,4.9528e-07,-1.0404e+05
14.6100,4.9460e-07,-1.2931e+05
14.6175,4.9393e-07,-9.3808e+04
14.6250,4.9326e-07,-1.7829e+05
14.6325,4.9259e-07,-1.9304e+05
14.6400,4.9192e-07,-2.0693e+05
14.6475,4.9126e-07,-1.9552e+05
14.6550,4.9059e-07,-1.9974e+05
14.6625,4.8992e-07,-1.8129e+05
14.6700,4.8926e-07,-2.8878e+05
14.6775,4.8860e-07,-2.3457e+05
14.6850,4.8793e-07,-1.2070e+05
14.6925,4.8727e-07,-2.3621e+05
14.7000,4.8661e-07,-1.5905e+05
14.7075,4.8595e-07,-1.1043e+05
14.7150,4.8529e-07,-2.0065e+05
14.7225,4.8464e-07,-1.1001e+05
14.7300,4.8398e-07,-7.4879e+04
14.7375,4.8332e-07,-1.7332e+05
14.7450,4.8267e-07,-1.6391e+05
14.7525,4.8201e-07,-1.3970e+05
14.7600,4.8136e-07,-2.4645e+05
14.7675,4.8071e-07,-2.4132e+05
14.7750,4.8006e-07,-1.6520e+05
14.7825,4.7941e-07,-1.2025e+05
14.7900,4.7876e-07,-1.5558e+05
14.7975,4.7811e-07,-8.7316e+04
14.8050,4.7747e-07,-9.9599e+04
14.8125,4.7682e-07,-1.4775e+05
14.8200,4.7618e-07,-1.0928e+05
14.8275,4.7553e-07,-1.9604e+05
14.8350,4.7489e-07,-2.4443e+05
14.8425,4.7425e-07,-1.7892e+05
14.8500,4.7361e-07,-2.8855e+05
14.8575,4.7297e-07,-3.4154e+05
14.8650,4.7233e-07,-2.0379e+05
14.8725,4.7169e-07,-2.4200e+05
14.8800,4.7105e-07,-2.5690e+05
14.8875,4.7042e-07,-2.0071e+05
14.8950,4.6978e-07,-2.5553e+05
14.9025,4.6915e-07,-2.8357e+05
14.9100,4.6851e-07,-2.7450e+05
14.9175,4.6788e-07,-1.9221e+05
14.9250,4.6725e-07,-2.4065e+05
14.9325,4.6662e-07,-2.0296e+05
14.9400,4.6599e-07,-1.9868e+05
14.9475,4.6536e-07,-2.1138e+05
14.9550,4.6473e-07,-1.7782e+05
14.9625,4.6411e-07,-1.7710e+05
14.9700,4.6348e-07,-1.7881e+05
14.9775,4.6286e-07,-1.5589e+05
14.9850,4.6223e-07,-1.8592e+05
14.9925,4.6161e-07,-1.7075e+05
15.0000,4.6099e-07,-1.5326e+05
15.0075,4.6037e-07,-1.1888e+05
15.0150,4.5975e-07,-1.2063e+05
15.0225,4.5913e-07,-1.1411e+05
15.0300,4.5851e-07,-1.2343e+05
15.0375,4.5789e-07,-1.2800e+05
15.0450,4.5728e-07,-2.3799e+05
15.0525,4.5666e-07,-2.3334e+05
15.0600,4.5604e-07,-2.2766e+05
15.0675,4.5543e-07,-1.8632e+05
15.0750,4.5482e-07,-1.7235e+05
15.0825,4.5421e-07,-1.6901e+05
15.0900,4.5360e-07,-2.5298e+05
15.0975,4.5299e-07,-1.4710e+05
15.1050,4.5238e-07,-1.8640e+05
15.1125,4.5177e-07,-3.0095e+05
15.1200,4.5116e-07,-1.3306e+05
15.1275,4.5055e-07,-2.0160e+05
15.1350,4.4995e-07,-2.4325e+05
15.1425,4.4934e-07,-1.3405e+05
15.1500,4.4874e-07,-2.7007e+05
15.1575,4.4814e-07,-2.2176e+05
15.1650,4.4754e-07,-1.4075e+05
15.1725,4.4693e-07,-2.1272e+05
15.1800,4.4633e-07,-1.8562e+05
15.1875,4.4573e-07,-9.8169e+04
15.1950,4.4514e-07,-4.7310e+04
15.2025,4.4454e-07,-1.3449e+05
15.2100,4.4394e-07,-1.1445e+05
15.2175,4.4335e-07,-1.3953e+05
15.2250,4.4275e-07,-1.7508e+05
15.2325,4.4216e-07,-1.8840e+05
15.2400,4.4156e-07,-1.7971e+05
15.2475,4.4097e-07,-1.7845e+05
15.2550,4.4038e-07,-1.4498e+05
15.2625,4.3979e-07,-2.0808e+05
15.2700,4.3920e-07,-1.4067e+05
15.2775,4.3861e-07,-1.6840e+05
15.2850,4.3802e-07,-1.5766e+05
15.2925,4.3744e-07,-1.5953e+05
15.3000,4.3685e-07,-7.4925e+04
15.3075,4.3627e-07,-1.1916e+05
15.3150,4.3568e-07,-2.0684e+05
15.3225,4.3510e-07,-2.3773e+05
15.3300,4.3452e-07,-2.5299e+05
15.3375,4.3393e-07,-3.0817e+05
15.3450,4.3335e-07,-4.3819e+05
15.3525,4.3277e-07,-3.1346e+05
15.3600,4.3219e-07,-2.6097e+05
15.3675,4.3162e-07,-3.2169e+05
15.3750,4.3104e-07,-2.3390e+05
15.3825,4.3046e-07,-2.0816e+05
15.3900,4.2989e-07,-2.8257e+05
15.3975,4.2931e-07,-1.9119e+05
15.4050,4.2874e-07,-2.3866e+05
15.4125,4.2816e-07,-2.6716e+05
15.4200,4.2759e-07,-2.2725e+05
15.4275,4.2702e-07,-2.0309e+05
15.4350,4.2645e-07,-2.1007e+05
15.4425,4.2588e-07,-5.4151e+04
15.4500,4.2531e-07,-9.2493e+04
15.4575,4.2474e-07,-6.9049e+04
15.4650,4.2417e-07,-8.9482e+04
15.4725,4.2361e-07,-1.2632e+05
15.4800,4.2304e-07,-1.5275e+05
15.4875,4.2248e-07,-1.2152e+05
15.4950,4.2191e-07,-2.2868e+05
15.5025,4.2135e-07,-2.5223e+05
15.5100,4.2079e-07,-2.3975e+05
15.5175,4.2023e-07,-3.0270e+05
15.5250,4.1967e-07,-2.2351e+05
15.5325,4.1911e-07,-2.4086e+05
15.5400,4.1855e-07,-2.8627e+05
15.5475,4.1799e-07,-2.5214e+05
15.5550,4.1743e-07,-2.1924e+05
15.5625,4.1687e-07,-2.7047e+05
15.5700,4.1632e-07,-2.2028e+05
15.5775,4.1576e-07,-1.8635e+05
15.5850,4.1521e-07,-2.4720e+05
15.5925,4.1466e-07,-2.1483e+05
15.6000,4.1410e-07,-2.0780e+05
15.6075,4.1355e-07,-1.7697e+05
15.6150,4.1300e-07,-1.4549e+05
15.6225,4.1245e-07,-2.0486e+05
15.6300,4.1190e-07,-2.6290e+05
15.6375,4.1135e-07,-2.3184e+05
15.6450,4.1081e-07,-1.0704e+05
15.6525,4.1026e-07,-1.6829e+05
15.6600,4.0971e-07,-2.8216e+05
15.6675,4.0917e-07,-2.0112e+05
15.6750,4.0862e-07,-2.1013e+05
15.6825,4.0808e-07,-2.5808e+05
15.6900,4.0754e-07,-1.8438e+05
15.6975,4.0699e-07,-1.5106e+05
15.7050,4.0645e-07,-2.1049e+05
15.7125,4.0591e-07,-1.6576e+05
15.7200,4.0537e-07,-2.0926e+05
15.7275,4.0483e-07,-3.0064e+05
15.7350,4.0429e-07,-2.4982e+05
15.7425,4.0376e-07,-2.0620e+05
15.7500,4.0322e-07,-2.5395e+05
15.7575,4.0269e-07,-2.3999e+05
15.7650,4.0215e-07,-2.2168e+05
15.7725,4.0162e-07,-2.4623e+05
15.7800,4.0108e-07,-1.8691e+05
15.7875,4.0055e-07,-1.6812e+05
15.7950,4.0002e-07,-1.8917e+05
15.8025,3.9949e-07,-2.6952e+05
15.8100,3.9896e-07,-2.3505e+05
15.8175,3.9843e-07,-1.9213e+05
15.8250,3.9790e-07,-2.3884e+05
15.8325,3.9737e-07,-2.2127e+05
15.8400,3.9684e-07,-2.6634e+05
15.8475,3.9632e-07,-2.6621e+05
15.8550,3.9579e-07,-2.4280e+05
15.8625,3.9527e-07,-3.1889e+05
15.8700,3.9474e-07,-3.2691e+05
15.8775,3.9422e-07,-2.8582e+05
15.8850,3.9370e-07,-3.0586e+05
15.8925,3.9317e-07,-2.9619e+05
15.9000,3.9265e-07,-1.7778e+05
15.9075,3.9213e-07,-2.3498e+05
15.9150,3.9161e-07,-3.2646e+05
15.9225,3.9109e-07,-2.0573e+05
15.9300,3.9058e-07,-1.8617e+05
15.9375,3.9006e-07,-2.5979e+05
15.9450,3.8954e-07,-2.2045e+05
15.9525,3.8903e-07,-2.3130e+05
15.9600,3.8851e-07,-2.6157e+05
15.9675,3.8800e-07,-3.0925e+05
15.9750,3.8748e-07,-2.8968e+05
15.9825,3.8697e-07,-2.8826e+05
15.9900,3.8646e-07,-3.0909e+05
15.9975,3.8595e-07,-2.6558e+05
16.0050,3.8543e-07,-2.5870e+05
16.0125,3.8493e-07,-2.0624e+05
16.0200,3.8442e-07,-1.7618e+05
16.0275,3.8391e-07,-1.8978e+05
16.0350,3.8340e-07,-5.0268e+04
16.0425,3.8289e-07,-1.2010e+05
16.0500,3.8239e-07,-2.5432e+05
16.0575,3.8188e-07,-2.0848e+05
16.0650,3.8138e-07,-2.1294e+05
16.0725,3.8087e-07,-2.8711e+05
16.0800,3.8037e-07,-2.7042e+05
16.0875,3.7987e-07,-2.0185e+05
16.0950,3.7936e-07,-3.2137e+05
16.1025,3.7886e-07,-2.9539e+05
16.1100,3.7836e-07,-1.9050e+05
16.1175,3.7786e-07,-3.2337e+05
16.1250,3.7736e-07,-3.0088e+05
16.1325,3.7687e-07,-1.8294e+05
16.1400,3.7637e-07,-3.6199e+05
16.1475,3.7587e-07,-2.4103e+05
16.1550,3.7538e-07,-1.9065e+05
16.1625,3.7488e-07,-3.2443e+05
16.1700,3.7439e-07,-2.9109e+05
16.1775,3.7389e-07,-1.1958e+05
16.1850,3.7340e-07,-2.4573e+05
16.1925,3.7291e-07,-2.7475e+05
16.2000,3.7241e-07,-1.6516e+05
16.2075,3.7192e-07,-2.6816e+05
16.2150,3.7143e-07,-2.4075e+05
16.2225,3.7094e-07,-1.6862e+05
16.2300,3.7045e-07,-3.0043e+05
16.2375,3.6997e-07,-2.1426e+05
16.2450,3.6948e-07,-1.6157e+05
16.2525,3.6899e-07,-3.8625e+05
16.2600,3.6850e-07,-2.8969e+05
16.2675,3.6802e-07,-3.0368e+05
16.2750,3.6753e-07,-3.7361e+05
16.2825,3.6705e-07,-2.5410e+05
16.2900,3.6657e-07,-1.9893e+05
16.2975,3.6608e-07,-3.2989e+05
16.3050,3.6560e-07,-2.9310e+05
16.3125,3.6512e-07,-2.5669e+05
16.3200,3.6464e-07,-2.8604e+05
16.3275,3.6416e-07,-2.7907e+05
16.3350,3.6368e-07,-2.3685e+05
16.3425,3.6320e-07,-2.1862e+05
16.3500,3.6273e-07,-1.9777e+05
16.3575,3.6225e-07,-1.7222e+05
16.3650,3.6177e-07,-2.5290e+05
16.3725,3.6130e-07,-1.9524e+05
16.3800,3.6082e-07,-2.1868e+05
16.3875,3.6035e-07,-2.5684e+05
16.3950,3.5987e-07,-2.5913e+05
16.4025,3.5940e-07,-2.9417e+05
16.4100,3.5893e-07,-3.1633e+05
16.4175,3.5846e-07,-2.7327e+05
16.4250,3.5798e-07,-3.5288e+05
16.4325,3.5751e-07,-4.4973e+05
16.4400,3.5704e-07,-3.3717e+05
16.4475,3.5658e-07,-3.2960e+05
16.4550,3.5611e-07,-3.9735e+05
16.4625,3.5564e-07,-1.8757e+05
16.4700,3.5517e-07,-1.9254e+05
16.4775,3.5471e-07,-3.2434e+05
16.4850,3.5424e-07,-2.3918e+05
16.4925,3.5378e-07,-1.8281e+05
16.5000,3.5331e-07,-2.3028e+05
16.5075,3.5285e-07,-2.1087e+05
16.5150,3.5238e-07,-2.4498e+05
16.5225,3.5192e-07,-2.3874e+05
16.5300,3.5146e-07,-1.9252e+05
16.5375,3.5100e-07,-3.2670e+05
16.5450,3.5054e-07,-3.3681e+05
16.5525,3.5008e-07,-2.5421e+05
16.5600,3.4962e-07,-3.2898e+05
16.5675,3.4916e-07,-2.7082e+05
16.5750,3.4870e-07,-1.3120e+05
16.5825,3.4825e-07,-2.0570e+05
16.5900,3.4779e-07,-2.3395e+05
16.5975,3.4733e-07,-2.0229e+05
16.6050,3.4688e-07,-3.0640e+05
16.6125,3.4643e-07,-1.9378e+05
16.6200,3.4597e-07,-2.5053e+05
16.6275,3.4552e-07,-2.9611e+05
16.6350,3.4507e-07,-1.3848e+05
16.6425,3.4461e-07,-2.0400e+05
16.6500,3.4416e-07,-2.2997e+05
16.6575,3.4371e-07,-1.9662e+05
16.6650,3.4326e-07,-2.6372e+05
16.6725,3.4281e-07,-2.9450e+05
16.6800,3.4236e-07,-2.0798e+05
16.6875,3.4192e-07,-2.8990e+05
16.6950,3.4147e-07,-4.5152e+05
16.7025,3.4102e-07,-2.6202e+05
16.7100,3.4058e-07,-3.5787e+05
16.7175,3.4013e-07,-3.9506e+05
16.7250,3.3969e-07,-2.9050e+05
16.7325,3.3924e-07,-3.4184e+05
16.7400,3.3880e-07,-3.7437e+05
16.7475,3.3835e-07,-4.0548e+05
16.7550,3.3791e-07,-4.0330e+05
16.7625,3.3747e-07,-3.8612e+05
16.7700,3.3703e-07,-2.4454e+05
16.7775,3.3659e-07,-3.0191e+05
16.7850,3.3615e-07,-1.9535e+05
16.7925,3.3571e-07,-2.3046e+05
16.8000,3.3527e-07,-3.2798e+05
16.8075,3.3483e-07,-3.6123e+05
16.8150,3.3440e-07,-2.7125e+05
16.8225,3.3396e-07,-3.6694e+05
16.8300,3.3352e-07,-2.3878e+05
16.8375,3.3309e-07,-2.0844e+05
16.8450,3.3265e-07,-2.9470e+05
16.8525,3.3222e-07,-1.7677e+05
16.8600,3.3178e-07,-1.3796e+05
16.8675,3.3135e-07,-3.1555e+05
16.8750,3.3092e-07,-1.9316e+05
16.8825,3.3049e-07,-1.3134e+05
16.8900,3.3006e-07,-3.1483e+05
16.8975,3.2963e-07,-2.0404e+05
16.9050,3.2920e-07,-1.3782e+05
16.9125,3.2877e-07,-3.4550e+05
16.9200,3.2834e-07,-2.0656e+05
16.9275,3.2791e-07,-9.5382e+04
16.9350,3.2748e-07,-3.3772e+05
16.9425,3.2706e-07,-2.5400e+05
16.9500,3.2663e-07,-2.2104e+05
16.9575,3.2620e-07,-3.2994e+05
16.9650,3.2578e-07,-3.2070e+05
16.9725,3.2535e-07,-1.9440e+05
16.9800,3.2493e-07,-3.7154e+05
16.9875,3.2451e-07,-3.4375e+05
16.9950,3.2408e-07,-3.2291e+05
17.0025,3.2366e-07,-3.5082e+05
17.0100,3.2324e-07,-2.8508e+05
17.0175,3.2282e-07,-3.2116e+05
17.0250,3.2240e-07,-3.1142e+05
17.0325,3.2198e-07,-3.3306e+05
17.0400,3.2156e-07,-3.1762e+05
17.0475,3.2114e-07,-3.3467e+05
17.0550,3.2072e-07,-2.1597e+05
17.0625,3.2031e-07,-2.0003e+05
17.0700,3.1989e-07,-2.5122e+05
17.0775,3.1947e-07,-2.2097e+05
17.0850,3.1906e-07,-2.8799e+05
17.0925,3.1864e-07,-3.7405e+05
17.1000,3.1823e-07,-2.3382e+05
17.1075,3.1781e-07,-2.5714e+05
17.1150,3.1740e-07,-3.5531e+05
17.1225,3.1699e-07,-3.0886e+05
17.1300,3.1658e-07,-3.2032e+05
17.1375,3.1616e-07,-3.0933e+05
17.1450,3.1575e-07,-2.7578e+05
17.1525,3.1534e-07,-2.8796e+05
17.1600,3.1493e-07,-3.2091e+05
17.1675,3.1452e-07,-3.8129e+05
17.1750,3.1412e-07,-3.9993e+05
17.1825,3.1371e-07,-2.9280e+05
17.1900,3.1330e-07,-3.7809e+05
17.1975,3.1289e-07,-3.9978e+05
17.2050,3.1249e-07,-2.9510e+05
17.2125,3.1208e-07,-2.4079e+05
17.2200,3.1168e-07,-2.4678e+05
17.2275,3.1127e-07,-1.5882e+05
17.2350,3.1087e-07,-1.4938e+05
17.2425,3.1046e-07,-2.7197e+05
17.2500,3.1006e-07,-1.0117e+05
17.2575,3.0966e-07,-2.1721e+05
17.2650,3.0926e-07,-3.2570e+05
17.2725,3.0886e-07,-1.9619e+05
17.2800,3.0845e-07,-2.0940e+05
17.2875,3.0805e-07,-3.3813e+05
17.2950,3.0765e-07,-2.7056e+05
17.3025,3.0726e-07,-2.6880e+05
17.3100,3.0686e-07,-3.1567e+05
17.3175,3.0646e-07,-2.3310e+05
17.3250,3.0606e-07,-1.0499e+05
17.3325,3.0567e-07,-1.9165e+05
17.3400,3.0527e-07,-2.0512e+05
17.3475,3.0487e-07,-1.6869e+05
17.3550,3.0448e-07,-3.1117e+05
17.3625,3.0408e-07,-2.8490e+05
17.3700,3.0369e-07,-2.7080e+05
17.3775,3.0330e-07,-4.1132e+05
17.3850,3.0290e-07,-2.8215e+05
17.3925,3.0251e-07,-2.6077e+05
17.4000,3.0212e-07,-3.4391e+05
17.4075,3.0173e-07,-2.9199e+05
17.4150,3.0134e-07,-3.2474e+05
17.4225,3.0095e-07,-3.1014e+05
17.4300,3.0056e-07,-3.0404e+05
17.4375,3.0017e-07,-2.3821e+05
17.4450,2.9978e-07,-2.0766e+05
17.4525,2.9939e-07,-2.3911e+05
17.4600,2.9900e-07,-1.2310e+05
17.4675,2.9862e-07,-1.4884e+05
17.4750,2.9823e-07,-1.2557e+05
17.4825,2.9785e-07,-9.2420e+04
17.4900,2.9746e-07,-1.2577e+05
17.4975,2.9708e-07,-1.1636e+05
17.5050,2.9669e-07,-1.6015e+05
17.5125,2.9631e-07,-2.0665e+05
17.5200,2.9592e-07,-1.7047e+05
17.5275,2.9554e-07,-2.8844e+05
17.5350,2.9516e-07,-3.9618e+05
17.5425,2.9478e-07,-4.5109e+05
17.5500,2.9440e-07,-4.1281e+05
17.5575,2.9402e-07,-4.0775e+05
17.5650,2.9364e-07,-4.0753e+05
17.5725,2.9326e-07,-2.7864e+05
17.5800,2.9288e-07,-2.5945e+05
17.5875,2.9250e-07,-3.3431e+05
17.5950,2.9212e-07,-1.5638e+05
17.6025,2.9175e-07,-1.1752e+05
17.6100,2.9137e-07,-1.7850e+05
17.6175,2.9099e-07,-4.8915e+04
17.6250,2.9062e-07,-1.2259e+05
17.6325,2.9024e-07,-2.8809e+05
17.6400,2.8987e-07,-1.8630e+05
17.6475,2.8949e-07,-1.9214e+05
17.6550,2.8912e-07,-3.5819e+05
17.6625,2.8875e-07,-3.2870e+05
17.6700,2.8837e-07,-3.3504e+05
17.6775,2.8800e-07,-4.3508e+05
17.6850,2.8763e-07,-4.2933e+05
17.6925,2.8726e-07,-3.6508e+05
17.7000,2.8689e-07,-2.5866e+05
17.7075,2.8652e-07,-3.1837e+05
17.7150,2.8615e-07,-2.6095e+05
17.7225,2.8578e-07,-3.3850e+05
17.7300,2.8541e-07,-2.6530e+05
17.7375,2.8504e-07,-2.8373e+05
17.7450,2.8468e-07,-2.0077e+05
17.7525,2.8431e-07,-1.8716e+05
17.7600,2.8394e-07,-2.1413e+05
17.7675,2.8358e-07,-1.6295e+05
17.7750,2.8321e-07,-2.3659e+05
17.7825,2.8285e-07,-2.9237e+05
17.7900,2.8248e-07,-2.9410e+05
17.7975,2.8212e-07,-2.9577e+05
17.8050,2.8175e-07,-3.1510e+05
17.8125,2.8139e-07,-2.2290e+05
17.8200,2.8103e-07,-2.5478e+05
17.8275,2.8067e-07,-2.2870e+05
17.8350,2.8031e-07,-1.9457e+05
17.8425,2.7995e-07,-2.0605e+05
17.8500,2.7958e-07,-2.8568e+05
17.8575,2.7922e-07,-2.5396e+05
17.8650,2.7887e-07,-2.3495e+05
17.8725,2.7851e-07,-3.2637e+05
17.8800,2.7815e-07,-3.4865e+05
17.8875,2.7779e-07,-2.4656e+05
17.8950,2.7743e-07,-2.8994e+05
17.9025,2.7708e-07,-3.3133e+05
17.9100,2.7672e-07,-3.5240e+05
17.9175,2.7636e-07,-2.3322e+05
17.9250,2.7601e-07,-1.7212e+05
17.9325,2.7565e-07,-1.5231e+05
17.9400,2.7530e-07,-1.0104e+05
17.9475,2.7494e-07,-9.1373e+04
17.9550,2.7459e-07,-1.9889e+05
17.9625,2.7424e-07,-2.4119e+05
17.9700,2.7389e-07,-2.6508e+05
17.9775,2.7353e-07,-3.0638e+05
17.9850,2.7318e-07,-3.3171e+05
17.9925,2.7283e-07,-3.3319e+05
18.0000,2.7248e-07,-2.3672e+05
18.0075,2.7213e-07,-3.1707e+05
18.0150,2.7178e-07,-3.7699e+05
18.0225,2.7143e-07,-2.9518e+05
18.0300,2.7108e-07,-2.6877e+05
18.0375,2.7074e-07,-3.8290e+05
18.0450,2.7039e-07,-2.9680e+05
18.0525,2.7004e-07,-3.1830e+05
18.0600,2.6969e-07,-3.6154e+05
18.0675,2.6935e-07,-3.2563e+05
18.0750,2.6900e-07,-3.6547e+05
18.0825,2.6866e-07,-3.1359e+05
18.0900,2.6831e-07,-3.4072e+05
18.0975,2.6797e-07,-4.0666e+05
18.1050,2.6762e-07,-2.8071e+05
18.1125,2.6728e-07,-2.8676e+05
18.1200,2.6694e-07,-3.7339e+05
18.1275,2.6659e-07,-2.6016e+05
18.1350,2.6625e-07,-3.3052e+05
18.1425,2.6591e-07,-2.9324e+05
18.1500,2.6557e-07,-2.4322e+05
18.1575,2.6523e-07,-2.6590e+05
18.1650,2.6489e-07,-2.0413e+05
18.1725,2.6455e-07,-2.2277e+05
18.1800,2.6421e-07,-2.3327e+05
18.1875,2.6387e-07,-2.3955e+05
18.1950,2.6353e-07,-2.5755e+05
18.2025,2.6320e-07,-3.8027e+05
18.2100,2.6286e-07,-2.9108e+05
18.2175,2.6252e-07,-1.5533e+05
18.2250,2.6219e-07,-3.3167e+05
18.2325,2.6185e-07,-2.1031e+05
18.2400,2.6151e-07,-2.7782e+05
18.2475,2.6118e-07,-4.2536e+05
18.2550,2.6085e-07,-2.8205e+05
18.2625,2.6051e-07,-2.4385e+05
18.2700,2.6018e-07,-3.9610e+05
18.2775,2.5984e-07,-2.5948e+05
18.2850,2.5951e-07,-3.4612e+05
18.2925,2.5918e-07,-5.0824e+05
18.3000,2.5885e-07,-1.7746e+05
18.3075,2.5852e-07,-3.5005e+05
18.3150,2.5819e-07,-4.4502e+05
18.3225,2.5786e-07,-1.3284e+05
18.3300,2.5753e-07,-1.9484e+05
18.3375,2.5720e-07,-3.0937e+05
18.3450,2.5687e-07,-1.1057e+05
18.3525,2.5654e-07,-1.8937e+05
18.3600,2.5621e-07,-3.1751e+05
18.3675,2.5588e-07,-1.8345e+05
18.3750,2.5556e-07,-4.0027e+05
18.3825,2.5523e-07,-4.8950e+05
18.3900,2.5490e-07,-3.5493e+05
18.3975,2.5458e-07,-5.0986e+05
18.4050,2.5425e-07,-5.7967e+05
18.4125,2.5393e-07,-3.8354e+05
18.4200,2.5360e-07,-4.2818e+05
18.4275,2.5328e-07,-5.1904e+05
18.4350,2.5295e-07,-3.5109e+05
18.4425,2.5263e-07,-4.0409e+05
18.4500,2.5231e-07,-5.4188e+05
18.4575,2.5198e-07,-4.4207e+05
18.4650,2.5166e-07,-3.6879e+05
18.4725,2.5134e-07,-6.3672e+05
18.4800,2.5102e-07,-5.0855e+05
18.4875,2.5070e-07,-4.7874e+05
18.4950,2.5038e-07,-4.6080e+05
18.5025,2.5006e-07,-3.7018e+05
18.5100,2.4974e-07,-2.6698e+05
18.5175,2.4942e-07,-3.6726e+05
18.5250,2.4910e-07,-3.5244e+05
18.5325,2.4879e-07,-3.7843e+05
18.5400,2.4847e-07,-4.1454e+05
18.5475,2.4815e-07,-2.6725e+05
18.5550,2.4783e-07,-3.4848e+05
18.5625,2.4752e-07,-3.4994e+05
18.5700,2.4720e-07,-3.3238e+05
18.5775,2.4689e-07,-3.2852e+05
18.5850,2.4657e-07,-2.9581e+05
18.5925,2.4626e-07,-4.0844e+05
18.6000,2.4594e-07,-4.2896e+05
18.6075,2.4563e-07,-4.2405e+05
18.6150,2.4532e-07,-5.1746e+05
18.6225,2.4500e-07,-4.7782e+05
18.6300,2.4469e-07,-3.4278e+05
18.6375,2.4438e-07,-3.6653e+05
18.6450,2.4407e-07,-2.9025e+05
18.6525,2.4376e-07,-3.1101e+05
18.6600,2.4345e-07,-3.5336e+05
18.6675,2.4314e-07,-2.8852e+05
18.6750,2.4283e-07,-2.0607e+05
18.6825,2.4252e-07,-3.5291e+05
18.6900,2.4221e-07,-2.8901e+05
18.6975,2.4190e-07,-1.9023e+05
18.7050,2.4159e-07,-3.7151e+05
18.7125,2.4128e-07,-3.2290e+05
18.7200,2.4098e-07,-2.8094e+05
18.7275,2.4067e-07,-3.7893e+05
18.7350,2.4036e-07,-4.3541e+05
18.7425,2.4006e-07,-4.4982e+05
18.7500,2.3975e-07,-5.2350e+05
18.7575,2.3944e-07,-4.8899e+05
18.7650,2.3914e-07,-5.3714e+05
18.7725,2.3884e-07,-6.6753e+05
18.7800,2.3853e-07,-4.6511e+05
18.7875,2.3823e-07,-5.0911e+05
18.7950,2.3792e-07,-5.7918e+05
18.8025,2.3762e-07,-3.9267e+05
18.8100,2.3732e-07,-4.0715e+05
18.8175,2.3702e-07,-4.8412e+05
18.8250,2.3672e-07,-4.8449e+05
18.8325,2.3642e-07,-4.1884e+05
18.8400,2.3611e-07,-4.3427e+05
18.8475,2.3581e-07,-3.5817e+05
18.8550,2.3551e-07,-3.0684e+05
18.8625,2.3521e-07,-4.2019e+05
18.8700,2.3492e-07,-4.3666e+05
18.8775,2.3462e-07,-3.8693e+05
18.8850,2.3432e-07,-4.3361e+05
18.8925,2.3402e-07,-3.5531e+05
18.9000,2.3372e-07,-2.8562e+05
18.9075,2.3343e-07,-3.7745e+05
18.9150,2.3313e-07,-2.5019e+05
18.9225,2.3283e-07,-3.1690e+05
18.9300,2.3254e-07,-3.2904e+05
18.9375,2.3224e-07,-2.3419e+05
18.9450,2.3195e-07,-3.6602e+05
18.9525,2.3165e-07,-3.4723e+05
18.9600,2.3136e-07,-2.0186e+05
18.9675,2.3106e-07,-3.6467e+05
18.9750,2.3077e-07,-4.2746e+05
18.9825,2.3048e-07,-2.6781e+05
18.9900,2.3018e-07,-4.5610e+05
18.9975,2.2989e-07,-5.9153e+05
19.0050,2.2960e-07,-3.3484e+05
19.0125,2.2931e-07,-4.3883e+05
19.0200,2.2902e-07,-6.6065e+05
19.0275,2.2873e-07,-4.0699e+05
19.0350,2.2844e-07,-4.0692e+05
19.0425,2.2815e-07,-6.1498e+05
19.0500,2.2786e-07,-3.6655e+05
19.0575,2.2757e-07,-3.4441e+05
19.0650,2.2728e-07,-5.6705e+05
19.0725,2.2699e-07,-3.4776e+05
19.0800,2.2670e-07,-3.0569e+05
19.0875,2.2642e-07,-4.5846e+05
19.0950,2.2613e-07,-1.8588e+05
19.1025,2.2584e-07,-5.4519e+04
